date,location,age_group,frozen_value
2022-04-24,DE,00+,7110
2022-04-25,DE,00+,7127
2022-04-26,DE,00+,8098
2022-04-27,DE,00+,7326
2022-04-28,DE,00+,6850
2022-04-29,DE,00+,6467
2022-04-30,DE,00+,6205
2022-05-01,DE,00+,6089
2022-05-02,DE,00+,5977
2022-05-03,DE,00+,5634
2022-05-04,DE,00+,5518
2022-05-05,DE,00+,5390
2022-05-06,DE,00+,5329
2022-05-07,DE,00+,5220
2022-05-08,DE,00+,5150
2022-05-09,DE,00+,5056
2022-05-10,DE,00+,5103
2022-05-11,DE,00+,4970
2022-05-12,DE,00+,4797
2022-05-13,DE,00+,4652
2022-05-14,DE,00+,4541
2022-05-15,DE,00+,4480
2022-05-16,DE,00+,4457
2022-05-17,DE,00+,4231
2022-05-18,DE,00+,4050
2022-05-19,DE,00+,3936
2022-05-20,DE,00+,3757
2022-05-21,DE,00+,3583
2022-05-22,DE,00+,3554
2022-05-23,DE,00+,3532
2022-05-24,DE,00+,3299
2022-05-25,DE,00+,3111
2022-05-26,DE,00+,2918
2022-05-27,DE,00+,2509
2022-05-28,DE,00+,2530
2022-05-29,DE,00+,2456
2022-05-30,DE,00+,2437
2022-05-31,DE,00+,2395
2022-06-01,DE,00+,2401
2022-06-02,DE,00+,2471
2022-06-03,DE,00+,2834
2022-06-04,DE,00+,2826
2022-06-05,DE,00+,2874
2022-06-06,DE,00+,2885
2022-06-07,DE,00+,2412
2022-06-08,DE,00+,2991
2022-06-09,DE,00+,3286
2022-06-10,DE,00+,3509
2022-06-11,DE,00+,3652
2022-06-12,DE,00+,3681
2022-06-13,DE,00+,3742
2022-06-14,DE,00+,4689
2022-06-15,DE,00+,4459
2022-06-16,DE,00+,4466
2022-06-17,DE,00+,4171
2022-06-18,DE,00+,4509
2022-06-19,DE,00+,4582
2022-06-20,DE,00+,4643
2022-06-21,DE,00+,5152
2021-11-07,DE,00-04,86
2021-11-08,DE,00-04,93
2021-11-09,DE,00-04,99
2021-11-10,DE,00-04,108
2021-11-11,DE,00-04,112
2021-11-12,DE,00-04,104
2021-11-13,DE,00-04,113
2021-11-14,DE,00-04,113
2021-11-15,DE,00-04,106
2021-11-16,DE,00-04,122
2021-11-17,DE,00-04,120
2021-11-18,DE,00-04,128
2021-11-19,DE,00-04,134
2021-11-20,DE,00-04,126
2021-11-21,DE,00-04,129
2021-11-22,DE,00-04,132
2021-11-23,DE,00-04,120
2021-11-24,DE,00-04,138
2021-11-25,DE,00-04,138
2021-11-26,DE,00-04,137
2021-11-27,DE,00-04,147
2021-11-28,DE,00-04,138
2021-11-29,DE,00-04,145
2021-11-30,DE,00-04,151
2021-12-01,DE,00-04,140
2021-12-02,DE,00-04,151
2021-12-03,DE,00-04,149
2021-12-04,DE,00-04,144
2021-12-05,DE,00-04,158
2021-12-06,DE,00-04,150
2021-12-07,DE,00-04,143
2021-12-08,DE,00-04,141
2021-12-09,DE,00-04,128
2021-12-10,DE,00-04,132
2021-12-11,DE,00-04,137
2021-12-12,DE,00-04,133
2021-12-13,DE,00-04,139
2021-12-14,DE,00-04,142
2021-12-15,DE,00-04,148
2021-12-16,DE,00-04,144
2021-12-17,DE,00-04,146
2021-12-18,DE,00-04,137
2021-12-19,DE,00-04,135
2021-12-20,DE,00-04,124
2021-12-21,DE,00-04,126
2021-12-22,DE,00-04,118
2021-12-23,DE,00-04,118
2021-12-24,DE,00-04,105
2021-12-25,DE,00-04,100
2021-12-26,DE,00-04,97
2021-12-27,DE,00-04,97
2021-12-28,DE,00-04,90
2021-12-29,DE,00-04,91
2021-12-30,DE,00-04,88
2021-12-31,DE,00-04,95
2022-01-01,DE,00-04,92
2022-01-02,DE,00-04,92
2022-01-03,DE,00-04,105
2022-01-04,DE,00-04,116
2022-01-05,DE,00-04,120
2022-01-06,DE,00-04,136
2022-01-07,DE,00-04,143
2022-01-08,DE,00-04,158
2022-01-09,DE,00-04,172
2022-01-10,DE,00-04,162
2022-01-11,DE,00-04,174
2022-01-12,DE,00-04,185
2022-01-13,DE,00-04,188
2022-01-14,DE,00-04,198
2022-01-15,DE,00-04,210
2022-01-16,DE,00-04,213
2022-01-17,DE,00-04,223
2022-01-18,DE,00-04,236
2022-01-19,DE,00-04,243
2022-01-20,DE,00-04,259
2022-01-21,DE,00-04,268
2022-01-22,DE,00-04,298
2022-01-23,DE,00-04,292
2022-01-24,DE,00-04,303
2022-01-25,DE,00-04,314
2022-01-26,DE,00-04,342
2022-01-27,DE,00-04,345
2022-01-28,DE,00-04,348
2022-01-29,DE,00-04,349
2022-01-30,DE,00-04,361
2022-01-31,DE,00-04,354
2022-02-01,DE,00-04,370
2022-02-02,DE,00-04,364
2022-02-03,DE,00-04,364
2022-02-04,DE,00-04,379
2022-02-05,DE,00-04,383
2022-02-06,DE,00-04,373
2022-02-07,DE,00-04,380
2022-02-08,DE,00-04,362
2022-02-09,DE,00-04,363
2022-02-10,DE,00-04,386
2022-02-11,DE,00-04,380
2022-02-12,DE,00-04,376
2022-02-13,DE,00-04,381
2022-02-14,DE,00-04,379
2022-02-15,DE,00-04,391
2022-02-16,DE,00-04,408
2022-02-17,DE,00-04,395
2022-02-18,DE,00-04,395
2022-02-19,DE,00-04,395
2022-02-20,DE,00-04,392
2022-02-21,DE,00-04,396
2022-02-22,DE,00-04,385
2022-02-23,DE,00-04,367
2022-02-24,DE,00-04,370
2022-02-25,DE,00-04,380
2022-02-26,DE,00-04,366
2022-02-27,DE,00-04,369
2022-02-28,DE,00-04,359
2022-03-01,DE,00-04,357
2022-03-02,DE,00-04,363
2022-03-03,DE,00-04,381
2022-03-04,DE,00-04,357
2022-03-05,DE,00-04,353
2022-03-06,DE,00-04,350
2022-03-07,DE,00-04,360
2022-03-08,DE,00-04,370
2022-03-09,DE,00-04,379
2022-03-10,DE,00-04,370
2022-03-11,DE,00-04,384
2022-03-12,DE,00-04,405
2022-03-13,DE,00-04,432
2022-03-14,DE,00-04,426
2022-03-15,DE,00-04,455
2022-03-16,DE,00-04,461
2022-03-17,DE,00-04,452
2022-03-18,DE,00-04,459
2022-03-19,DE,00-04,453
2022-03-20,DE,00-04,438
2022-03-21,DE,00-04,437
2022-03-22,DE,00-04,408
2022-03-23,DE,00-04,405
2022-03-24,DE,00-04,415
2022-03-25,DE,00-04,415
2022-03-26,DE,00-04,412
2022-03-27,DE,00-04,392
2022-03-28,DE,00-04,380
2022-03-29,DE,00-04,391
2022-03-30,DE,00-04,394
2022-03-31,DE,00-04,384
2022-04-01,DE,00-04,387
2022-04-02,DE,00-04,380
2022-04-03,DE,00-04,387
2022-04-04,DE,00-04,389
2022-04-05,DE,00-04,360
2022-04-06,DE,00-04,346
2022-04-07,DE,00-04,329
2022-04-08,DE,00-04,310
2022-04-09,DE,00-04,307
2022-04-10,DE,00-04,301
2022-04-11,DE,00-04,302
2022-04-12,DE,00-04,323
2022-04-13,DE,00-04,309
2022-04-14,DE,00-04,320
2022-04-15,DE,00-04,310
2022-04-16,DE,00-04,279
2022-04-17,DE,00-04,277
2022-04-18,DE,00-04,270
2022-04-19,DE,00-04,204
2022-04-20,DE,00-04,225
2022-04-21,DE,00-04,219
2022-04-22,DE,00-04,213
2022-04-23,DE,00-04,229
2022-04-24,DE,00-04,229
2022-04-25,DE,00-04,228
2022-04-26,DE,00-04,265
2022-04-27,DE,00-04,221
2022-04-28,DE,00-04,210
2022-04-29,DE,00-04,205
2022-04-30,DE,00-04,188
2022-05-01,DE,00-04,181
2022-05-02,DE,00-04,181
2022-05-03,DE,00-04,168
2022-05-04,DE,00-04,167
2022-05-05,DE,00-04,169
2022-05-06,DE,00-04,161
2022-05-07,DE,00-04,164
2022-05-08,DE,00-04,154
2022-05-09,DE,00-04,144
2022-05-10,DE,00-04,149
2022-05-11,DE,00-04,160
2022-05-12,DE,00-04,149
2022-05-13,DE,00-04,147
2022-05-14,DE,00-04,154
2022-05-15,DE,00-04,152
2022-05-16,DE,00-04,154
2022-05-17,DE,00-04,143
2022-05-18,DE,00-04,131
2022-05-19,DE,00-04,122
2022-05-20,DE,00-04,123
2022-05-21,DE,00-04,110
2022-05-22,DE,00-04,112
2022-05-23,DE,00-04,110
2022-05-24,DE,00-04,123
2022-05-25,DE,00-04,114
2022-05-26,DE,00-04,113
2022-05-27,DE,00-04,101
2022-05-28,DE,00-04,100
2022-05-29,DE,00-04,98
2022-05-30,DE,00-04,99
2022-05-31,DE,00-04,79
2022-06-01,DE,00-04,85
2022-06-02,DE,00-04,88
2022-06-03,DE,00-04,98
2022-06-04,DE,00-04,94
2022-06-05,DE,00-04,97
2022-06-06,DE,00-04,93
2022-06-07,DE,00-04,84
2022-06-08,DE,00-04,97
2022-06-09,DE,00-04,106
2022-06-10,DE,00-04,111
2022-06-11,DE,00-04,124
2022-06-12,DE,00-04,122
2022-06-13,DE,00-04,129
2022-06-14,DE,00-04,172
2022-06-15,DE,00-04,179
2022-06-16,DE,00-04,173
2022-06-17,DE,00-04,169
2022-06-18,DE,00-04,183
2022-06-19,DE,00-04,193
2022-06-20,DE,00-04,198
2022-06-21,DE,00-04,204
2021-11-07,DE,05-14,99
2021-11-08,DE,05-14,106
2021-11-09,DE,05-14,117
2021-11-10,DE,05-14,125
2021-11-11,DE,05-14,144
2021-11-12,DE,05-14,148
2021-11-13,DE,05-14,146
2021-11-14,DE,05-14,144
2021-11-15,DE,05-14,146
2021-11-16,DE,05-14,144
2021-11-17,DE,05-14,161
2021-11-18,DE,05-14,165
2021-11-19,DE,05-14,179
2021-11-20,DE,05-14,191
2021-11-21,DE,05-14,197
2021-11-22,DE,05-14,206
2021-11-23,DE,05-14,206
2021-11-24,DE,05-14,196
2021-11-25,DE,05-14,192
2021-11-26,DE,05-14,187
2021-11-27,DE,05-14,183
2021-11-28,DE,05-14,182
2021-11-29,DE,05-14,171
2021-11-30,DE,05-14,174
2021-12-01,DE,05-14,173
2021-12-02,DE,05-14,175
2021-12-03,DE,05-14,183
2021-12-04,DE,05-14,191
2021-12-05,DE,05-14,189
2021-12-06,DE,05-14,197
2021-12-07,DE,05-14,195
2021-12-08,DE,05-14,188
2021-12-09,DE,05-14,176
2021-12-10,DE,05-14,169
2021-12-11,DE,05-14,162
2021-12-12,DE,05-14,177
2021-12-13,DE,05-14,165
2021-12-14,DE,05-14,161
2021-12-15,DE,05-14,177
2021-12-16,DE,05-14,180
2021-12-17,DE,05-14,166
2021-12-18,DE,05-14,162
2021-12-19,DE,05-14,146
2021-12-20,DE,05-14,149
2021-12-21,DE,05-14,158
2021-12-22,DE,05-14,142
2021-12-23,DE,05-14,141
2021-12-24,DE,05-14,133
2021-12-25,DE,05-14,114
2021-12-26,DE,05-14,109
2021-12-27,DE,05-14,105
2021-12-28,DE,05-14,92
2021-12-29,DE,05-14,86
2021-12-30,DE,05-14,76
2021-12-31,DE,05-14,71
2022-01-01,DE,05-14,70
2022-01-02,DE,05-14,65
2022-01-03,DE,05-14,68
2022-01-04,DE,05-14,76
2022-01-05,DE,05-14,68
2022-01-06,DE,05-14,68
2022-01-07,DE,05-14,77
2022-01-08,DE,05-14,93
2022-01-09,DE,05-14,108
2022-01-10,DE,05-14,112
2022-01-11,DE,05-14,114
2022-01-12,DE,05-14,138
2022-01-13,DE,05-14,166
2022-01-14,DE,05-14,178
2022-01-15,DE,05-14,190
2022-01-16,DE,05-14,187
2022-01-17,DE,05-14,188
2022-01-18,DE,05-14,204
2022-01-19,DE,05-14,213
2022-01-20,DE,05-14,227
2022-01-21,DE,05-14,255
2022-01-22,DE,05-14,279
2022-01-23,DE,05-14,295
2022-01-24,DE,05-14,299
2022-01-25,DE,05-14,324
2022-01-26,DE,05-14,344
2022-01-27,DE,05-14,356
2022-01-28,DE,05-14,355
2022-01-29,DE,05-14,352
2022-01-30,DE,05-14,363
2022-01-31,DE,05-14,377
2022-02-01,DE,05-14,383
2022-02-02,DE,05-14,401
2022-02-03,DE,05-14,409
2022-02-04,DE,05-14,407
2022-02-05,DE,05-14,416
2022-02-06,DE,05-14,411
2022-02-07,DE,05-14,404
2022-02-08,DE,05-14,401
2022-02-09,DE,05-14,395
2022-02-10,DE,05-14,366
2022-02-11,DE,05-14,382
2022-02-12,DE,05-14,366
2022-02-13,DE,05-14,369
2022-02-14,DE,05-14,361
2022-02-15,DE,05-14,345
2022-02-16,DE,05-14,332
2022-02-17,DE,05-14,334
2022-02-18,DE,05-14,319
2022-02-19,DE,05-14,316
2022-02-20,DE,05-14,312
2022-02-21,DE,05-14,311
2022-02-22,DE,05-14,313
2022-02-23,DE,05-14,309
2022-02-24,DE,05-14,288
2022-02-25,DE,05-14,281
2022-02-26,DE,05-14,271
2022-02-27,DE,05-14,254
2022-02-28,DE,05-14,250
2022-03-01,DE,05-14,233
2022-03-02,DE,05-14,216
2022-03-03,DE,05-14,224
2022-03-04,DE,05-14,230
2022-03-05,DE,05-14,228
2022-03-06,DE,05-14,227
2022-03-07,DE,05-14,233
2022-03-08,DE,05-14,255
2022-03-09,DE,05-14,259
2022-03-10,DE,05-14,266
2022-03-11,DE,05-14,260
2022-03-12,DE,05-14,260
2022-03-13,DE,05-14,268
2022-03-14,DE,05-14,262
2022-03-15,DE,05-14,274
2022-03-16,DE,05-14,296
2022-03-17,DE,05-14,300
2022-03-18,DE,05-14,294
2022-03-19,DE,05-14,297
2022-03-20,DE,05-14,298
2022-03-21,DE,05-14,302
2022-03-22,DE,05-14,278
2022-03-23,DE,05-14,263
2022-03-24,DE,05-14,254
2022-03-25,DE,05-14,255
2022-03-26,DE,05-14,247
2022-03-27,DE,05-14,240
2022-03-28,DE,05-14,235
2022-03-29,DE,05-14,228
2022-03-30,DE,05-14,224
2022-03-31,DE,05-14,219
2022-04-01,DE,05-14,215
2022-04-02,DE,05-14,209
2022-04-03,DE,05-14,201
2022-04-04,DE,05-14,199
2022-04-05,DE,05-14,199
2022-04-06,DE,05-14,195
2022-04-07,DE,05-14,186
2022-04-08,DE,05-14,172
2022-04-09,DE,05-14,184
2022-04-10,DE,05-14,190
2022-04-11,DE,05-14,190
2022-04-12,DE,05-14,179
2022-04-13,DE,05-14,171
2022-04-14,DE,05-14,165
2022-04-15,DE,05-14,166
2022-04-16,DE,05-14,139
2022-04-17,DE,05-14,131
2022-04-18,DE,05-14,124
2022-04-19,DE,05-14,103
2022-04-20,DE,05-14,93
2022-04-21,DE,05-14,102
2022-04-22,DE,05-14,96
2022-04-23,DE,05-14,104
2022-04-24,DE,05-14,102
2022-04-25,DE,05-14,105
2022-04-26,DE,05-14,115
2022-04-27,DE,05-14,110
2022-04-28,DE,05-14,96
2022-04-29,DE,05-14,96
2022-04-30,DE,05-14,99
2022-05-01,DE,05-14,102
2022-05-02,DE,05-14,101
2022-05-03,DE,05-14,105
2022-05-04,DE,05-14,108
2022-05-05,DE,05-14,110
2022-05-06,DE,05-14,108
2022-05-07,DE,05-14,103
2022-05-08,DE,05-14,102
2022-05-09,DE,05-14,99
2022-05-10,DE,05-14,105
2022-05-11,DE,05-14,106
2022-05-12,DE,05-14,113
2022-05-13,DE,05-14,114
2022-05-14,DE,05-14,116
2022-05-15,DE,05-14,112
2022-05-16,DE,05-14,113
2022-05-17,DE,05-14,111
2022-05-18,DE,05-14,108
2022-05-19,DE,05-14,104
2022-05-20,DE,05-14,100
2022-05-21,DE,05-14,89
2022-05-22,DE,05-14,90
2022-05-23,DE,05-14,85
2022-05-24,DE,05-14,74
2022-05-25,DE,05-14,64
2022-05-26,DE,05-14,58
2022-05-27,DE,05-14,49
2022-05-28,DE,05-14,52
2022-05-29,DE,05-14,49
2022-05-30,DE,05-14,51
2022-05-31,DE,05-14,49
2022-06-01,DE,05-14,43
2022-06-02,DE,05-14,38
2022-06-03,DE,05-14,47
2022-06-04,DE,05-14,52
2022-06-05,DE,05-14,51
2022-06-06,DE,05-14,50
2022-06-07,DE,05-14,39
2022-06-08,DE,05-14,52
2022-06-09,DE,05-14,56
2022-06-10,DE,05-14,53
2022-06-11,DE,05-14,48
2022-06-12,DE,05-14,48
2022-06-13,DE,05-14,51
2022-06-14,DE,05-14,69
2022-06-15,DE,05-14,71
2022-06-16,DE,05-14,68
2022-06-17,DE,05-14,70
2022-06-18,DE,05-14,76
2022-06-19,DE,05-14,83
2022-06-20,DE,05-14,82
2022-06-21,DE,05-14,87
2021-11-07,DE,15-34,540
2021-11-08,DE,15-34,552
2021-11-09,DE,15-34,587
2021-11-10,DE,15-34,624
2021-11-11,DE,15-34,643
2021-11-12,DE,15-34,654
2021-11-13,DE,15-34,643
2021-11-14,DE,15-34,662
2021-11-15,DE,15-34,672
2021-11-16,DE,15-34,674
2021-11-17,DE,15-34,717
2021-11-18,DE,15-34,728
2021-11-19,DE,15-34,746
2021-11-20,DE,15-34,768
2021-11-21,DE,15-34,751
2021-11-22,DE,15-34,751
2021-11-23,DE,15-34,763
2021-11-24,DE,15-34,733
2021-11-25,DE,15-34,728
2021-11-26,DE,15-34,731
2021-11-27,DE,15-34,730
2021-11-28,DE,15-34,732
2021-11-29,DE,15-34,736
2021-11-30,DE,15-34,739
2021-12-01,DE,15-34,741
2021-12-02,DE,15-34,743
2021-12-03,DE,15-34,748
2021-12-04,DE,15-34,755
2021-12-05,DE,15-34,768
2021-12-06,DE,15-34,758
2021-12-07,DE,15-34,767
2021-12-08,DE,15-34,776
2021-12-09,DE,15-34,796
2021-12-10,DE,15-34,796
2021-12-11,DE,15-34,768
2021-12-12,DE,15-34,760
2021-12-13,DE,15-34,751
2021-12-14,DE,15-34,740
2021-12-15,DE,15-34,706
2021-12-16,DE,15-34,679
2021-12-17,DE,15-34,658
2021-12-18,DE,15-34,659
2021-12-19,DE,15-34,643
2021-12-20,DE,15-34,644
2021-12-21,DE,15-34,619
2021-12-22,DE,15-34,607
2021-12-23,DE,15-34,578
2021-12-24,DE,15-34,559
2021-12-25,DE,15-34,510
2021-12-26,DE,15-34,481
2021-12-27,DE,15-34,484
2021-12-28,DE,15-34,492
2021-12-29,DE,15-34,513
2021-12-30,DE,15-34,535
2021-12-31,DE,15-34,551
2022-01-01,DE,15-34,570
2022-01-02,DE,15-34,594
2022-01-03,DE,15-34,606
2022-01-04,DE,15-34,640
2022-01-05,DE,15-34,683
2022-01-06,DE,15-34,710
2022-01-07,DE,15-34,743
2022-01-08,DE,15-34,826
2022-01-09,DE,15-34,840
2022-01-10,DE,15-34,847
2022-01-11,DE,15-34,865
2022-01-12,DE,15-34,849
2022-01-13,DE,15-34,876
2022-01-14,DE,15-34,872
2022-01-15,DE,15-34,851
2022-01-16,DE,15-34,860
2022-01-17,DE,15-34,855
2022-01-18,DE,15-34,888
2022-01-19,DE,15-34,947
2022-01-20,DE,15-34,978
2022-01-21,DE,15-34,1039
2022-01-22,DE,15-34,1102
2022-01-23,DE,15-34,1136
2022-01-24,DE,15-34,1188
2022-01-25,DE,15-34,1224
2022-01-26,DE,15-34,1259
2022-01-27,DE,15-34,1253
2022-01-28,DE,15-34,1253
2022-01-29,DE,15-34,1260
2022-01-30,DE,15-34,1298
2022-01-31,DE,15-34,1272
2022-02-01,DE,15-34,1275
2022-02-02,DE,15-34,1284
2022-02-03,DE,15-34,1335
2022-02-04,DE,15-34,1398
2022-02-05,DE,15-34,1439
2022-02-06,DE,15-34,1398
2022-02-07,DE,15-34,1394
2022-02-08,DE,15-34,1442
2022-02-09,DE,15-34,1452
2022-02-10,DE,15-34,1430
2022-02-11,DE,15-34,1385
2022-02-12,DE,15-34,1327
2022-02-13,DE,15-34,1311
2022-02-14,DE,15-34,1298
2022-02-15,DE,15-34,1256
2022-02-16,DE,15-34,1223
2022-02-17,DE,15-34,1191
2022-02-18,DE,15-34,1167
2022-02-19,DE,15-34,1158
2022-02-20,DE,15-34,1161
2022-02-21,DE,15-34,1153
2022-02-22,DE,15-34,1136
2022-02-23,DE,15-34,1103
2022-02-24,DE,15-34,1110
2022-02-25,DE,15-34,1101
2022-02-26,DE,15-34,1090
2022-02-27,DE,15-34,1075
2022-02-28,DE,15-34,1061
2022-03-01,DE,15-34,1017
2022-03-02,DE,15-34,1002
2022-03-03,DE,15-34,1002
2022-03-04,DE,15-34,1005
2022-03-05,DE,15-34,1026
2022-03-06,DE,15-34,1046
2022-03-07,DE,15-34,1076
2022-03-08,DE,15-34,1101
2022-03-09,DE,15-34,1162
2022-03-10,DE,15-34,1159
2022-03-11,DE,15-34,1186
2022-03-12,DE,15-34,1185
2022-03-13,DE,15-34,1198
2022-03-14,DE,15-34,1203
2022-03-15,DE,15-34,1243
2022-03-16,DE,15-34,1231
2022-03-17,DE,15-34,1231
2022-03-18,DE,15-34,1213
2022-03-19,DE,15-34,1193
2022-03-20,DE,15-34,1140
2022-03-21,DE,15-34,1124
2022-03-22,DE,15-34,1085
2022-03-23,DE,15-34,1086
2022-03-24,DE,15-34,1095
2022-03-25,DE,15-34,1085
2022-03-26,DE,15-34,1091
2022-03-27,DE,15-34,1119
2022-03-28,DE,15-34,1126
2022-03-29,DE,15-34,1126
2022-03-30,DE,15-34,1081
2022-03-31,DE,15-34,1053
2022-04-01,DE,15-34,1040
2022-04-02,DE,15-34,1000
2022-04-03,DE,15-34,979
2022-04-04,DE,15-34,948
2022-04-05,DE,15-34,935
2022-04-06,DE,15-34,905
2022-04-07,DE,15-34,862
2022-04-08,DE,15-34,805
2022-04-09,DE,15-34,825
2022-04-10,DE,15-34,811
2022-04-11,DE,15-34,820
2022-04-12,DE,15-34,825
2022-04-13,DE,15-34,808
2022-04-14,DE,15-34,794
2022-04-15,DE,15-34,798
2022-04-16,DE,15-34,704
2022-04-17,DE,15-34,702
2022-04-18,DE,15-34,690
2022-04-19,DE,15-34,564
2022-04-20,DE,15-34,615
2022-04-21,DE,15-34,636
2022-04-22,DE,15-34,644
2022-04-23,DE,15-34,710
2022-04-24,DE,15-34,699
2022-04-25,DE,15-34,699
2022-04-26,DE,15-34,811
2022-04-27,DE,15-34,743
2022-04-28,DE,15-34,702
2022-04-29,DE,15-34,644
2022-04-30,DE,15-34,613
2022-05-01,DE,15-34,605
2022-05-02,DE,15-34,587
2022-05-03,DE,15-34,520
2022-05-04,DE,15-34,478
2022-05-05,DE,15-34,466
2022-05-06,DE,15-34,475
2022-05-07,DE,15-34,446
2022-05-08,DE,15-34,441
2022-05-09,DE,15-34,436
2022-05-10,DE,15-34,450
2022-05-11,DE,15-34,462
2022-05-12,DE,15-34,446
