date,location,age_group,frozen_value
2021-11-18,DE-BW,35-59,146
2021-11-19,DE-BW,35-59,139
2021-11-20,DE-BW,35-59,142
2021-11-21,DE-BW,35-59,129
2021-11-22,DE-BW,35-59,128
2021-11-23,DE-BW,35-59,133
2021-11-24,DE-BW,35-59,163
2021-11-25,DE-BW,35-59,163
2021-11-26,DE-BW,35-59,154
2021-11-27,DE-BW,35-59,148
2021-11-28,DE-BW,35-59,135
2021-11-29,DE-BW,35-59,137
2021-11-30,DE-BW,35-59,156
2021-12-01,DE-BW,35-59,168
2021-12-02,DE-BW,35-59,160
2021-12-03,DE-BW,35-59,161
2021-12-04,DE-BW,35-59,173
2021-12-05,DE-BW,35-59,167
2021-12-06,DE-BW,35-59,165
2021-12-07,DE-BW,35-59,174
2021-12-08,DE-BW,35-59,183
2021-12-09,DE-BW,35-59,161
2021-12-10,DE-BW,35-59,139
2021-12-11,DE-BW,35-59,126
2021-12-12,DE-BW,35-59,119
2021-12-13,DE-BW,35-59,109
2021-12-14,DE-BW,35-59,103
2021-12-15,DE-BW,35-59,104
2021-12-16,DE-BW,35-59,108
2021-12-17,DE-BW,35-59,101
2021-12-18,DE-BW,35-59,93
2021-12-19,DE-BW,35-59,92
2021-12-20,DE-BW,35-59,94
2021-12-21,DE-BW,35-59,101
2021-12-22,DE-BW,35-59,94
2021-12-23,DE-BW,35-59,83
2021-12-24,DE-BW,35-59,83
2021-12-25,DE-BW,35-59,75
2021-12-26,DE-BW,35-59,55
2021-12-27,DE-BW,35-59,61
2021-12-28,DE-BW,35-59,75
2021-12-29,DE-BW,35-59,83
2021-12-30,DE-BW,35-59,72
2021-12-31,DE-BW,35-59,70
2022-01-01,DE-BW,35-59,68
2022-01-02,DE-BW,35-59,68
2022-01-03,DE-BW,35-59,69
2022-01-04,DE-BW,35-59,72
2022-01-05,DE-BW,35-59,64
2022-01-06,DE-BW,35-59,69
2022-01-07,DE-BW,35-59,59
2022-01-08,DE-BW,35-59,66
2022-01-09,DE-BW,35-59,70
2022-01-10,DE-BW,35-59,76
2022-01-11,DE-BW,35-59,84
2022-01-12,DE-BW,35-59,87
2022-01-13,DE-BW,35-59,70
2022-01-14,DE-BW,35-59,92
2022-01-15,DE-BW,35-59,93
2022-01-16,DE-BW,35-59,92
2022-01-17,DE-BW,35-59,86
2022-01-18,DE-BW,35-59,85
2022-01-19,DE-BW,35-59,100
2022-01-20,DE-BW,35-59,106
2022-01-21,DE-BW,35-59,111
2022-01-22,DE-BW,35-59,121
2022-01-23,DE-BW,35-59,126
2022-01-24,DE-BW,35-59,133
2022-01-25,DE-BW,35-59,142
2022-01-26,DE-BW,35-59,126
2022-01-27,DE-BW,35-59,122
2022-01-28,DE-BW,35-59,117
2022-01-29,DE-BW,35-59,113
2022-01-30,DE-BW,35-59,127
2022-01-31,DE-BW,35-59,126
2022-02-01,DE-BW,35-59,118
2022-02-02,DE-BW,35-59,137
2022-02-03,DE-BW,35-59,149
2022-02-04,DE-BW,35-59,163
2022-02-05,DE-BW,35-59,167
2022-02-06,DE-BW,35-59,164
2022-02-07,DE-BW,35-59,161
2022-02-08,DE-BW,35-59,173
2022-02-09,DE-BW,35-59,185
2022-02-10,DE-BW,35-59,174
2022-02-11,DE-BW,35-59,169
2022-02-12,DE-BW,35-59,170
2022-02-13,DE-BW,35-59,167
2022-02-14,DE-BW,35-59,156
2022-02-15,DE-BW,35-59,159
2022-02-16,DE-BW,35-59,172
2022-02-17,DE-BW,35-59,177
2022-02-18,DE-BW,35-59,182
2022-02-19,DE-BW,35-59,151
2022-02-20,DE-BW,35-59,154
2022-02-21,DE-BW,35-59,145
2022-02-22,DE-BW,35-59,146
2022-02-23,DE-BW,35-59,152
2022-02-24,DE-BW,35-59,155
2022-02-25,DE-BW,35-59,169
2022-02-26,DE-BW,35-59,171
2022-02-27,DE-BW,35-59,162
2022-02-28,DE-BW,35-59,151
2022-03-01,DE-BW,35-59,157
2022-03-02,DE-BW,35-59,164
2022-03-03,DE-BW,35-59,176
2022-03-04,DE-BW,35-59,163
2022-03-05,DE-BW,35-59,163
2022-03-06,DE-BW,35-59,163
2022-03-07,DE-BW,35-59,152
2022-03-08,DE-BW,35-59,138
2022-03-09,DE-BW,35-59,146
2022-03-10,DE-BW,35-59,143
2022-03-11,DE-BW,35-59,139
2022-03-12,DE-BW,35-59,116
2022-03-13,DE-BW,35-59,116
2022-03-14,DE-BW,35-59,116
2022-03-15,DE-BW,35-59,125
2022-03-16,DE-BW,35-59,152
2022-03-17,DE-BW,35-59,144
2022-03-18,DE-BW,35-59,148
2022-03-19,DE-BW,35-59,159
2022-03-20,DE-BW,35-59,151
2022-03-21,DE-BW,35-59,142
2022-03-22,DE-BW,35-59,148
2022-03-23,DE-BW,35-59,145
2022-03-24,DE-BW,35-59,151
2022-03-25,DE-BW,35-59,141
2022-03-26,DE-BW,35-59,139
2022-03-27,DE-BW,35-59,128
2022-03-28,DE-BW,35-59,120
2022-03-29,DE-BW,35-59,128
2022-03-30,DE-BW,35-59,120
2022-03-31,DE-BW,35-59,131
2022-04-01,DE-BW,35-59,137
2022-04-02,DE-BW,35-59,142
2022-04-03,DE-BW,35-59,133
2022-04-04,DE-BW,35-59,126
2022-04-05,DE-BW,35-59,136
2022-04-06,DE-BW,35-59,133
2022-04-07,DE-BW,35-59,126
2022-04-08,DE-BW,35-59,118
2022-04-09,DE-BW,35-59,109
2022-04-10,DE-BW,35-59,100
2022-04-11,DE-BW,35-59,95
2022-04-12,DE-BW,35-59,109
2022-04-13,DE-BW,35-59,91
2022-04-14,DE-BW,35-59,85
2022-04-15,DE-BW,35-59,95
2022-04-16,DE-BW,35-59,74
2022-04-17,DE-BW,35-59,70
2022-04-18,DE-BW,35-59,66
2022-04-19,DE-BW,35-59,37
2022-04-20,DE-BW,35-59,60
2022-04-21,DE-BW,35-59,77
2022-04-22,DE-BW,35-59,75
2022-04-23,DE-BW,35-59,94
2022-04-24,DE-BW,35-59,87
2022-04-25,DE-BW,35-59,86
2022-04-26,DE-BW,35-59,103
2022-04-27,DE-BW,35-59,89
2022-04-28,DE-BW,35-59,87
2022-04-29,DE-BW,35-59,84
2022-04-30,DE-BW,35-59,73
2022-05-01,DE-BW,35-59,69
2022-05-02,DE-BW,35-59,66
2022-05-03,DE-BW,35-59,63
2022-05-04,DE-BW,35-59,53
2022-05-05,DE-BW,35-59,52
2022-05-06,DE-BW,35-59,45
2022-05-07,DE-BW,35-59,46
2022-05-08,DE-BW,35-59,42
2022-05-09,DE-BW,35-59,40
2022-05-10,DE-BW,35-59,48
2022-05-11,DE-BW,35-59,54
2022-05-12,DE-BW,35-59,57
2022-05-13,DE-BW,35-59,52
2022-05-14,DE-BW,35-59,46
2022-05-15,DE-BW,35-59,43
2022-05-16,DE-BW,35-59,43
2022-05-17,DE-BW,35-59,44
2022-05-18,DE-BW,35-59,47
2022-05-19,DE-BW,35-59,41
2022-05-20,DE-BW,35-59,38
2022-05-21,DE-BW,35-59,37
2022-05-22,DE-BW,35-59,35
2022-05-23,DE-BW,35-59,35
2022-05-24,DE-BW,35-59,29
2022-05-25,DE-BW,35-59,31
2022-05-26,DE-BW,35-59,28
2022-05-27,DE-BW,35-59,23
2022-05-28,DE-BW,35-59,23
2022-05-29,DE-BW,35-59,20
2022-05-30,DE-BW,35-59,19
2022-05-31,DE-BW,35-59,20
2022-06-01,DE-BW,35-59,18
2022-06-02,DE-BW,35-59,22
2022-06-03,DE-BW,35-59,27
2022-06-04,DE-BW,35-59,26
2022-06-05,DE-BW,35-59,24
2022-06-06,DE-BW,35-59,24
2022-06-07,DE-BW,35-59,15
2022-06-08,DE-BW,35-59,22
2022-06-09,DE-BW,35-59,28
2022-06-10,DE-BW,35-59,36
2022-06-11,DE-BW,35-59,45
2022-06-12,DE-BW,35-59,42
2022-06-13,DE-BW,35-59,40
2022-06-14,DE-BW,35-59,43
2022-06-15,DE-BW,35-59,35
2022-06-16,DE-BW,35-59,30
2022-06-17,DE-BW,35-59,23
2022-06-18,DE-BW,35-59,27
2022-06-19,DE-BW,35-59,26
2022-06-20,DE-BW,35-59,25
2022-06-21,DE-BW,35-59,30
2022-06-22,DE-BW,35-59,39
2022-06-23,DE-BW,35-59,39
2022-06-24,DE-BW,35-59,52
2022-06-25,DE-BW,35-59,57
2022-06-26,DE-BW,35-59,57
2022-06-27,DE-BW,35-59,55
2022-06-28,DE-BW,35-59,52
2022-06-29,DE-BW,35-59,51
2022-06-30,DE-BW,35-59,60
2022-07-01,DE-BW,35-59,65
2022-07-02,DE-BW,35-59,60
2022-07-03,DE-BW,35-59,56
2022-07-04,DE-BW,35-59,54
2022-07-05,DE-BW,35-59,54
2022-07-06,DE-BW,35-59,62
2022-07-07,DE-BW,35-59,66
2022-07-08,DE-BW,35-59,86
2022-07-09,DE-BW,35-59,84
2022-07-10,DE-BW,35-59,76
2022-07-11,DE-BW,35-59,75
2022-07-12,DE-BW,35-59,79
2022-07-13,DE-BW,35-59,98
2022-07-14,DE-BW,35-59,95
2022-07-15,DE-BW,35-59,98
2022-07-16,DE-BW,35-59,131
2022-07-17,DE-BW,35-59,129
2022-07-18,DE-BW,35-59,116
2022-07-19,DE-BW,35-59,108
2021-11-07,DE-BW,60-79,154
2021-11-08,DE-BW,60-79,159
2021-11-09,DE-BW,60-79,171
2021-11-10,DE-BW,60-79,177
2021-11-11,DE-BW,60-79,173
2021-11-12,DE-BW,60-79,181
2021-11-13,DE-BW,60-79,197
2021-11-14,DE-BW,60-79,185
2021-11-15,DE-BW,60-79,180
2021-11-16,DE-BW,60-79,183
2021-11-17,DE-BW,60-79,212
2021-11-18,DE-BW,60-79,210
2021-11-19,DE-BW,60-79,218
2021-11-20,DE-BW,60-79,208
2021-11-21,DE-BW,60-79,207
2021-11-22,DE-BW,60-79,203
2021-11-23,DE-BW,60-79,239
2021-11-24,DE-BW,60-79,243
2021-11-25,DE-BW,60-79,229
2021-11-26,DE-BW,60-79,251
2021-11-27,DE-BW,60-79,245
2021-11-28,DE-BW,60-79,229
2021-11-29,DE-BW,60-79,228
2021-11-30,DE-BW,60-79,248
2021-12-01,DE-BW,60-79,260
2021-12-02,DE-BW,60-79,257
2021-12-03,DE-BW,60-79,246
2021-12-04,DE-BW,60-79,247
2021-12-05,DE-BW,60-79,235
2021-12-06,DE-BW,60-79,223
2021-12-07,DE-BW,60-79,240
2021-12-08,DE-BW,60-79,247
2021-12-09,DE-BW,60-79,212
2021-12-10,DE-BW,60-79,214
2021-12-11,DE-BW,60-79,220
2021-12-12,DE-BW,60-79,211
2021-12-13,DE-BW,60-79,189
2021-12-14,DE-BW,60-79,214
2021-12-15,DE-BW,60-79,198
2021-12-16,DE-BW,60-79,194
2021-12-17,DE-BW,60-79,196
2021-12-18,DE-BW,60-79,198
2021-12-19,DE-BW,60-79,184
2021-12-20,DE-BW,60-79,172
2021-12-21,DE-BW,60-79,175
2021-12-22,DE-BW,60-79,176
2021-12-23,DE-BW,60-79,169
2021-12-24,DE-BW,60-79,154
2021-12-25,DE-BW,60-79,131
2021-12-26,DE-BW,60-79,114
2021-12-27,DE-BW,60-79,120
2021-12-28,DE-BW,60-79,129
2021-12-29,DE-BW,60-79,133
2021-12-30,DE-BW,60-79,130
2021-12-31,DE-BW,60-79,131
2022-01-01,DE-BW,60-79,126
2022-01-02,DE-BW,60-79,122
2022-01-03,DE-BW,60-79,117
2022-01-04,DE-BW,60-79,107
2022-01-05,DE-BW,60-79,100
2022-01-06,DE-BW,60-79,98
2022-01-07,DE-BW,60-79,81
2022-01-08,DE-BW,60-79,97
2022-01-09,DE-BW,60-79,98
2022-01-10,DE-BW,60-79,92
2022-01-11,DE-BW,60-79,90
2022-01-12,DE-BW,60-79,81
2022-01-13,DE-BW,60-79,60
2022-01-14,DE-BW,60-79,82
2022-01-15,DE-BW,60-79,82
2022-01-16,DE-BW,60-79,81
2022-01-17,DE-BW,60-79,76
2022-01-18,DE-BW,60-79,66
2022-01-19,DE-BW,60-79,86
2022-01-20,DE-BW,60-79,85
2022-01-21,DE-BW,60-79,100
2022-01-22,DE-BW,60-79,108
2022-01-23,DE-BW,60-79,117
2022-01-24,DE-BW,60-79,112
2022-01-25,DE-BW,60-79,120
2022-01-26,DE-BW,60-79,123
2022-01-27,DE-BW,60-79,117
2022-01-28,DE-BW,60-79,122
2022-01-29,DE-BW,60-79,130
2022-01-30,DE-BW,60-79,128
2022-01-31,DE-BW,60-79,120
2022-02-01,DE-BW,60-79,116
2022-02-02,DE-BW,60-79,137
2022-02-03,DE-BW,60-79,151
2022-02-04,DE-BW,60-79,162
2022-02-05,DE-BW,60-79,162
2022-02-06,DE-BW,60-79,169
2022-02-07,DE-BW,60-79,163
2022-02-08,DE-BW,60-79,186
2022-02-09,DE-BW,60-79,199
2022-02-10,DE-BW,60-79,190
2022-02-11,DE-BW,60-79,213
2022-02-12,DE-BW,60-79,191
2022-02-13,DE-BW,60-79,188
2022-02-14,DE-BW,60-79,177
2022-02-15,DE-BW,60-79,177
2022-02-16,DE-BW,60-79,197
2022-02-17,DE-BW,60-79,228
2022-02-18,DE-BW,60-79,248
2022-02-19,DE-BW,60-79,238
2022-02-20,DE-BW,60-79,243
2022-02-21,DE-BW,60-79,232
2022-02-22,DE-BW,60-79,234
2022-02-23,DE-BW,60-79,254
2022-02-24,DE-BW,60-79,237
2022-02-25,DE-BW,60-79,228
2022-02-26,DE-BW,60-79,222
2022-02-27,DE-BW,60-79,223
2022-02-28,DE-BW,60-79,198
2022-03-01,DE-BW,60-79,190
2022-03-02,DE-BW,60-79,204
2022-03-03,DE-BW,60-79,205
2022-03-04,DE-BW,60-79,217
2022-03-05,DE-BW,60-79,220
2022-03-06,DE-BW,60-79,211
2022-03-07,DE-BW,60-79,198
2022-03-08,DE-BW,60-79,201
2022-03-09,DE-BW,60-79,210
2022-03-10,DE-BW,60-79,215
2022-03-11,DE-BW,60-79,204
2022-03-12,DE-BW,60-79,219
2022-03-13,DE-BW,60-79,215
2022-03-14,DE-BW,60-79,206
2022-03-15,DE-BW,60-79,233
2022-03-16,DE-BW,60-79,239
2022-03-17,DE-BW,60-79,231
2022-03-18,DE-BW,60-79,244
2022-03-19,DE-BW,60-79,259
2022-03-20,DE-BW,60-79,263
2022-03-21,DE-BW,60-79,259
2022-03-22,DE-BW,60-79,248
2022-03-23,DE-BW,60-79,260
2022-03-24,DE-BW,60-79,233
2022-03-25,DE-BW,60-79,213
2022-03-26,DE-BW,60-79,230
2022-03-27,DE-BW,60-79,206
2022-03-28,DE-BW,60-79,184
2022-03-29,DE-BW,60-79,208
2022-03-30,DE-BW,60-79,214
2022-03-31,DE-BW,60-79,228
2022-04-01,DE-BW,60-79,232
2022-04-02,DE-BW,60-79,254
2022-04-03,DE-BW,60-79,227
2022-04-04,DE-BW,60-79,210
2022-04-05,DE-BW,60-79,230
2022-04-06,DE-BW,60-79,207
2022-04-07,DE-BW,60-79,190
2022-04-08,DE-BW,60-79,192
2022-04-09,DE-BW,60-79,180
2022-04-10,DE-BW,60-79,169
2022-04-11,DE-BW,60-79,163
2022-04-12,DE-BW,60-79,182
2022-04-13,DE-BW,60-79,205
2022-04-14,DE-BW,60-79,186
2022-04-15,DE-BW,60-79,178
2022-04-16,DE-BW,60-79,149
2022-04-17,DE-BW,60-79,135
2022-04-18,DE-BW,60-79,125
2022-04-19,DE-BW,60-79,71
2022-04-20,DE-BW,60-79,92
2022-04-21,DE-BW,60-79,117
2022-04-22,DE-BW,60-79,127
2022-04-23,DE-BW,60-79,151
2022-04-24,DE-BW,60-79,140
2022-04-25,DE-BW,60-79,132
2022-04-26,DE-BW,60-79,160
2022-04-27,DE-BW,60-79,137
2022-04-28,DE-BW,60-79,126
2022-04-29,DE-BW,60-79,119
2022-04-30,DE-BW,60-79,134
2022-05-01,DE-BW,60-79,130
2022-05-02,DE-BW,60-79,125
2022-05-03,DE-BW,60-79,120
2022-05-04,DE-BW,60-79,137
2022-05-05,DE-BW,60-79,139
2022-05-06,DE-BW,60-79,144
2022-05-07,DE-BW,60-79,134
2022-05-08,DE-BW,60-79,126
2022-05-09,DE-BW,60-79,124
2022-05-10,DE-BW,60-79,122
2022-05-11,DE-BW,60-79,104
2022-05-12,DE-BW,60-79,95
2022-05-13,DE-BW,60-79,88
2022-05-14,DE-BW,60-79,83
2022-05-15,DE-BW,60-79,80
2022-05-16,DE-BW,60-79,77
2022-05-17,DE-BW,60-79,72
2022-05-18,DE-BW,60-79,88
2022-05-19,DE-BW,60-79,83
2022-05-20,DE-BW,60-79,77
2022-05-21,DE-BW,60-79,73
2022-05-22,DE-BW,60-79,68
2022-05-23,DE-BW,60-79,66
2022-05-24,DE-BW,60-79,64
2022-05-25,DE-BW,60-79,52
2022-05-26,DE-BW,60-79,54
2022-05-27,DE-BW,60-79,39
2022-05-28,DE-BW,60-79,46
2022-05-29,DE-BW,60-79,39
2022-05-30,DE-BW,60-79,37
2022-05-31,DE-BW,60-79,51
2022-06-01,DE-BW,60-79,37
2022-06-02,DE-BW,60-79,37
2022-06-03,DE-BW,60-79,48
2022-06-04,DE-BW,60-79,49
2022-06-05,DE-BW,60-79,47
2022-06-06,DE-BW,60-79,44
2022-06-07,DE-BW,60-79,33
2022-06-08,DE-BW,60-79,51
2022-06-09,DE-BW,60-79,72
2022-06-10,DE-BW,60-79,69
2022-06-11,DE-BW,60-79,63
2022-06-12,DE-BW,60-79,56
2022-06-13,DE-BW,60-79,52
2022-06-14,DE-BW,60-79,67
2022-06-15,DE-BW,60-79,69
2022-06-16,DE-BW,60-79,72
2022-06-17,DE-BW,60-79,62
2022-06-18,DE-BW,60-79,70
2022-06-19,DE-BW,60-79,69
2022-06-20,DE-BW,60-79,68
2022-06-21,DE-BW,60-79,72
2022-06-22,DE-BW,60-79,83
2022-06-23,DE-BW,60-79,92
2022-06-24,DE-BW,60-79,106
2022-06-25,DE-BW,60-79,115
2022-06-26,DE-BW,60-79,109
2022-06-27,DE-BW,60-79,108
2022-06-28,DE-BW,60-79,104
2022-06-29,DE-BW,60-79,100
2022-06-30,DE-BW,60-79,110
2022-07-01,DE-BW,60-79,119
2022-07-02,DE-BW,60-79,115
2022-07-03,DE-BW,60-79,111
2022-07-04,DE-BW,60-79,104
2022-07-05,DE-BW,60-79,105
2022-07-06,DE-BW,60-79,113
2022-07-07,DE-BW,60-79,118
2022-07-08,DE-BW,60-79,142
2022-07-09,DE-BW,60-79,149
2022-07-10,DE-BW,60-79,140
2022-07-11,DE-BW,60-79,136
2022-07-12,DE-BW,60-79,148
2022-07-13,DE-BW,60-79,163
2022-07-14,DE-BW,60-79,170
2022-07-15,DE-BW,60-79,177
2022-07-16,DE-BW,60-79,205
2022-07-17,DE-BW,60-79,199
2022-07-18,DE-BW,60-79,184
2022-07-19,DE-BW,60-79,184
2021-11-07,DE-BW,80+,134
2021-11-08,DE-BW,80+,139
2021-11-09,DE-BW,80+,156
2021-11-10,DE-BW,80+,164
2021-11-11,DE-BW,80+,148
2021-11-12,DE-BW,80+,157
2021-11-13,DE-BW,80+,158
2021-11-14,DE-BW,80+,163
2021-11-15,DE-BW,80+,160
2021-11-16,DE-BW,80+,180
2021-11-17,DE-BW,80+,211
2021-11-18,DE-BW,80+,209
2021-11-19,DE-BW,80+,215
2021-11-20,DE-BW,80+,209
2021-11-21,DE-BW,80+,203
2021-11-22,DE-BW,80+,192
2021-11-23,DE-BW,80+,194
2021-11-24,DE-BW,80+,203
2021-11-25,DE-BW,80+,209
2021-11-26,DE-BW,80+,210
2021-11-27,DE-BW,80+,221
2021-11-28,DE-BW,80+,218
2021-11-29,DE-BW,80+,217
2021-11-30,DE-BW,80+,202
2021-12-01,DE-BW,80+,189
2021-12-02,DE-BW,80+,186
2021-12-03,DE-BW,80+,190
2021-12-04,DE-BW,80+,196
2021-12-05,DE-BW,80+,181
2021-12-06,DE-BW,80+,188
2021-12-07,DE-BW,80+,208
2021-12-08,DE-BW,80+,198
2021-12-09,DE-BW,80+,192
2021-12-10,DE-BW,80+,181
2021-12-11,DE-BW,80+,183
2021-12-12,DE-BW,80+,182
2021-12-13,DE-BW,80+,167
2021-12-14,DE-BW,80+,170
2021-12-15,DE-BW,80+,168
2021-12-16,DE-BW,80+,167
2021-12-17,DE-BW,80+,173
2021-12-18,DE-BW,80+,183
2021-12-19,DE-BW,80+,180
2021-12-20,DE-BW,80+,188
2021-12-21,DE-BW,80+,166
2021-12-22,DE-BW,80+,146
2021-12-23,DE-BW,80+,137
2021-12-24,DE-BW,80+,125
2021-12-25,DE-BW,80+,108
2021-12-26,DE-BW,80+,90
2021-12-27,DE-BW,80+,84
2021-12-28,DE-BW,80+,104
2021-12-29,DE-BW,80+,103
2021-12-30,DE-BW,80+,96
2021-12-31,DE-BW,80+,84
2022-01-01,DE-BW,80+,84
2022-01-02,DE-BW,80+,85
2022-01-03,DE-BW,80+,82
2022-01-04,DE-BW,80+,92
2022-01-05,DE-BW,80+,103
2022-01-06,DE-BW,80+,107
2022-01-07,DE-BW,80+,89
2022-01-08,DE-BW,80+,81
2022-01-09,DE-BW,80+,74
2022-01-10,DE-BW,80+,69
2022-01-11,DE-BW,80+,62
2022-01-12,DE-BW,80+,60
2022-01-13,DE-BW,80+,45
2022-01-14,DE-BW,80+,70
2022-01-15,DE-BW,80+,65
2022-01-16,DE-BW,80+,61
2022-01-17,DE-BW,80+,63
2022-01-18,DE-BW,80+,71
2022-01-19,DE-BW,80+,75
2022-01-20,DE-BW,80+,78
2022-01-21,DE-BW,80+,89
2022-01-22,DE-BW,80+,98
2022-01-23,DE-BW,80+,103
2022-01-24,DE-BW,80+,94
2022-01-25,DE-BW,80+,115
2022-01-26,DE-BW,80+,114
2022-01-27,DE-BW,80+,131
2022-01-28,DE-BW,80+,145
2022-01-29,DE-BW,80+,142
2022-01-30,DE-BW,80+,150
2022-01-31,DE-BW,80+,142
2022-02-01,DE-BW,80+,127
2022-02-02,DE-BW,80+,148
2022-02-03,DE-BW,80+,158
2022-02-04,DE-BW,80+,192
2022-02-05,DE-BW,80+,202
2022-02-06,DE-BW,80+,210
2022-02-07,DE-BW,80+,206
2022-02-08,DE-BW,80+,229
2022-02-09,DE-BW,80+,239
2022-02-10,DE-BW,80+,238
2022-02-11,DE-BW,80+,230
2022-02-12,DE-BW,80+,226
2022-02-13,DE-BW,80+,221
2022-02-14,DE-BW,80+,195
2022-02-15,DE-BW,80+,200
2022-02-16,DE-BW,80+,204
2022-02-17,DE-BW,80+,231
2022-02-18,DE-BW,80+,255
2022-02-19,DE-BW,80+,252
2022-02-20,DE-BW,80+,249
2022-02-21,DE-BW,80+,244
2022-02-22,DE-BW,80+,284
2022-02-23,DE-BW,80+,277
2022-02-24,DE-BW,80+,266
2022-02-25,DE-BW,80+,259
2022-02-26,DE-BW,80+,251
2022-02-27,DE-BW,80+,248
2022-02-28,DE-BW,80+,219
2022-03-01,DE-BW,80+,210
2022-03-02,DE-BW,80+,227
2022-03-03,DE-BW,80+,206
2022-03-04,DE-BW,80+,210
2022-03-05,DE-BW,80+,227
2022-03-06,DE-BW,80+,217
2022-03-07,DE-BW,80+,198
2022-03-08,DE-BW,80+,192
2022-03-09,DE-BW,80+,219
2022-03-10,DE-BW,80+,250
2022-03-11,DE-BW,80+,220
2022-03-12,DE-BW,80+,235
2022-03-13,DE-BW,80+,235
2022-03-14,DE-BW,80+,210
2022-03-15,DE-BW,80+,258
2022-03-16,DE-BW,80+,262
2022-03-17,DE-BW,80+,284
2022-03-18,DE-BW,80+,299
2022-03-19,DE-BW,80+,299
2022-03-20,DE-BW,80+,296
2022-03-21,DE-BW,80+,291
2022-03-22,DE-BW,80+,307
2022-03-23,DE-BW,80+,330
2022-03-24,DE-BW,80+,340
2022-03-25,DE-BW,80+,317
2022-03-26,DE-BW,80+,302
2022-03-27,DE-BW,80+,267
2022-03-28,DE-BW,80+,240
2022-03-29,DE-BW,80+,248
2022-03-30,DE-BW,80+,246
2022-03-31,DE-BW,80+,255
2022-04-01,DE-BW,80+,271
2022-04-02,DE-BW,80+,283
2022-04-03,DE-BW,80+,263
2022-04-04,DE-BW,80+,250
2022-04-05,DE-BW,80+,249
2022-04-06,DE-BW,80+,260
2022-04-07,DE-BW,80+,255
2022-04-08,DE-BW,80+,235
2022-04-09,DE-BW,80+,224
2022-04-10,DE-BW,80+,208
2022-04-11,DE-BW,80+,197
2022-04-12,DE-BW,80+,210
2022-04-13,DE-BW,80+,207
2022-04-14,DE-BW,80+,201
2022-04-15,DE-BW,80+,213
2022-04-16,DE-BW,80+,173
2022-04-17,DE-BW,80+,150
2022-04-18,DE-BW,80+,146
2022-04-19,DE-BW,80+,90
2022-04-20,DE-BW,80+,146
2022-04-21,DE-BW,80+,171
2022-04-22,DE-BW,80+,178
2022-04-23,DE-BW,80+,199
2022-04-24,DE-BW,80+,187
2022-04-25,DE-BW,80+,172
2022-04-26,DE-BW,80+,221
2022-04-27,DE-BW,80+,189
2022-04-28,DE-BW,80+,199
2022-04-29,DE-BW,80+,184
2022-04-30,DE-BW,80+,180
2022-05-01,DE-BW,80+,168
2022-05-02,DE-BW,80+,157
2022-05-03,DE-BW,80+,156
2022-05-04,DE-BW,80+,152
2022-05-05,DE-BW,80+,144
2022-05-06,DE-BW,80+,134
2022-05-07,DE-BW,80+,131
2022-05-08,DE-BW,80+,121
2022-05-09,DE-BW,80+,113
2022-05-10,DE-BW,80+,117
2022-05-11,DE-BW,80+,117
2022-05-12,DE-BW,80+,118
2022-05-13,DE-BW,80+,115
2022-05-14,DE-BW,80+,118
2022-05-15,DE-BW,80+,113
2022-05-16,DE-BW,80+,107
2022-05-17,DE-BW,80+,106
2022-05-18,DE-BW,80+,101
2022-05-19,DE-BW,80+,99
2022-05-20,DE-BW,80+,107
2022-05-21,DE-BW,80+,100
2022-05-22,DE-BW,80+,94
2022-05-23,DE-BW,80+,88
2022-05-24,DE-BW,80+,74
2022-05-25,DE-BW,80+,67
2022-05-26,DE-BW,80+,59
2022-05-27,DE-BW,80+,46
2022-05-28,DE-BW,80+,46
2022-05-29,DE-BW,80+,44
2022-05-30,DE-BW,80+,42
2022-05-31,DE-BW,80+,41
2022-06-01,DE-BW,80+,46
2022-06-02,DE-BW,80+,51
2022-06-03,DE-BW,80+,61
2022-06-04,DE-BW,80+,54
2022-06-05,DE-BW,80+,50
2022-06-06,DE-BW,80+,44
2022-06-07,DE-BW,80+,34
2022-06-08,DE-BW,80+,42
2022-06-09,DE-BW,80+,62
2022-06-10,DE-BW,80+,66
2022-06-11,DE-BW,80+,72
2022-06-12,DE-BW,80+,69
2022-06-13,DE-BW,80+,64
2022-06-14,DE-BW,80+,88
2022-06-15,DE-BW,80+,96
2022-06-16,DE-BW,80+,100
2022-06-17,DE-BW,80+,80
2022-06-18,DE-BW,80+,82
2022-06-19,DE-BW,80+,75
2022-06-20,DE-BW,80+,74
2022-06-21,DE-BW,80+,92
2022-06-22,DE-BW,80+,112
2022-06-23,DE-BW,80+,139
2022-06-24,DE-BW,80+,148
2022-06-25,DE-BW,80+,151
2022-06-26,DE-BW,80+,145
2022-06-27,DE-BW,80+,135
2022-06-28,DE-BW,80+,120
2022-06-29,DE-BW,80+,131
2022-06-30,DE-BW,80+,144
2022-07-01,DE-BW,80+,170
2022-07-02,DE-BW,80+,160
2022-07-03,DE-BW,80+,150
2022-07-04,DE-BW,80+,141
2022-07-05,DE-BW,80+,133
2022-07-06,DE-BW,80+,156
2022-07-07,DE-BW,80+,180
2022-07-08,DE-BW,80+,187
2022-07-09,DE-BW,80+,189
2022-07-10,DE-BW,80+,178
2022-07-11,DE-BW,80+,166
2022-07-12,DE-BW,80+,158
2022-07-13,DE-BW,80+,179
2022-07-14,DE-BW,80+,188
