date,location,age_group,frozen_value
2022-03-04,DE,00+,9408
2022-03-05,DE,00+,9441
2022-03-06,DE,00+,9375
2022-03-07,DE,00+,9434
2022-03-08,DE,00+,9627
2022-03-09,DE,00+,9984
2022-03-10,DE,00+,10233
2022-03-11,DE,00+,10488
2022-03-12,DE,00+,10745
2022-03-13,DE,00+,10912
2022-03-14,DE,00+,11034
2022-03-15,DE,00+,11508
2022-03-16,DE,00+,11743
2022-03-17,DE,00+,11958
2022-03-18,DE,00+,12099
2022-03-19,DE,00+,12188
2022-03-20,DE,00+,12073
2022-03-21,DE,00+,11998
2022-03-22,DE,00+,11904
2022-03-23,DE,00+,11911
2022-03-24,DE,00+,11875
2022-03-25,DE,00+,11785
2022-03-26,DE,00+,11746
2022-03-27,DE,00+,11786
2022-03-28,DE,00+,11780
2022-03-29,DE,00+,11764
2022-03-30,DE,00+,11653
2022-03-31,DE,00+,11455
2022-04-01,DE,00+,11290
2022-04-02,DE,00+,10901
2022-04-03,DE,00+,10645
2022-04-04,DE,00+,10453
2022-04-05,DE,00+,10190
2022-04-06,DE,00+,9815
2022-04-07,DE,00+,9604
2022-04-08,DE,00+,9349
2022-04-09,DE,00+,9308
2022-04-10,DE,00+,9238
2022-04-11,DE,00+,9246
2022-04-12,DE,00+,9218
2022-04-13,DE,00+,9083
2022-04-14,DE,00+,8800
2022-04-15,DE,00+,8715
2022-04-16,DE,00+,7860
2022-04-17,DE,00+,7709
2022-04-18,DE,00+,7559
2022-04-19,DE,00+,6297
2022-04-20,DE,00+,6609
2022-04-21,DE,00+,6799
2022-04-22,DE,00+,6731
2022-04-23,DE,00+,7371
2022-04-24,DE,00+,7353
2022-04-25,DE,00+,7380
2022-04-26,DE,00+,8357
2022-04-27,DE,00+,7565
2022-04-28,DE,00+,7031
2022-04-29,DE,00+,6655
2022-04-30,DE,00+,6382
2022-05-01,DE,00+,6266
2022-05-02,DE,00+,6148
2022-05-03,DE,00+,5803
2022-05-04,DE,00+,5680
2022-05-05,DE,00+,5556
2022-05-06,DE,00+,5498
2022-05-07,DE,00+,5364
2022-05-08,DE,00+,5298
2022-05-09,DE,00+,5204
2022-05-10,DE,00+,5244
2022-05-11,DE,00+,5110
2022-05-12,DE,00+,4942
2022-05-13,DE,00+,4801
2022-05-14,DE,00+,4721
2022-05-15,DE,00+,4658
2022-05-16,DE,00+,4628
2022-05-17,DE,00+,4387
2022-05-18,DE,00+,4192
2022-05-19,DE,00+,4063
2022-05-20,DE,00+,3874
2022-05-21,DE,00+,3689
2022-05-22,DE,00+,3656
2022-05-23,DE,00+,3636
2022-05-24,DE,00+,3418
2022-05-25,DE,00+,3223
2022-05-26,DE,00+,3037
2022-05-27,DE,00+,2613
2022-05-28,DE,00+,2627
2022-05-29,DE,00+,2555
2022-05-30,DE,00+,2535
2021-11-07,DE,00-04,88
2021-11-08,DE,00-04,95
2021-11-09,DE,00-04,101
2021-11-10,DE,00-04,108
2021-11-11,DE,00-04,110
2021-11-12,DE,00-04,105
2021-11-13,DE,00-04,114
2021-11-14,DE,00-04,114
2021-11-15,DE,00-04,107
2021-11-16,DE,00-04,124
2021-11-17,DE,00-04,123
2021-11-18,DE,00-04,133
2021-11-19,DE,00-04,137
2021-11-20,DE,00-04,131
2021-11-21,DE,00-04,134
2021-11-22,DE,00-04,139
2021-11-23,DE,00-04,126
2021-11-24,DE,00-04,146
2021-11-25,DE,00-04,145
2021-11-26,DE,00-04,142
2021-11-27,DE,00-04,149
2021-11-28,DE,00-04,141
2021-11-29,DE,00-04,148
2021-11-30,DE,00-04,156
2021-12-01,DE,00-04,144
2021-12-02,DE,00-04,154
2021-12-03,DE,00-04,152
2021-12-04,DE,00-04,148
2021-12-05,DE,00-04,162
2021-12-06,DE,00-04,156
2021-12-07,DE,00-04,148
2021-12-08,DE,00-04,145
2021-12-09,DE,00-04,133
2021-12-10,DE,00-04,138
2021-12-11,DE,00-04,143
2021-12-12,DE,00-04,138
2021-12-13,DE,00-04,142
2021-12-14,DE,00-04,144
2021-12-15,DE,00-04,152
2021-12-16,DE,00-04,150
2021-12-17,DE,00-04,152
2021-12-18,DE,00-04,141
2021-12-19,DE,00-04,139
2021-12-20,DE,00-04,130
2021-12-21,DE,00-04,131
2021-12-22,DE,00-04,124
2021-12-23,DE,00-04,122
2021-12-24,DE,00-04,110
2021-12-25,DE,00-04,105
2021-12-26,DE,00-04,103
2021-12-27,DE,00-04,102
2021-12-28,DE,00-04,95
2021-12-29,DE,00-04,94
2021-12-30,DE,00-04,91
2021-12-31,DE,00-04,99
2022-01-01,DE,00-04,96
2022-01-02,DE,00-04,95
2022-01-03,DE,00-04,107
2022-01-04,DE,00-04,119
2022-01-05,DE,00-04,122
2022-01-06,DE,00-04,138
2022-01-07,DE,00-04,146
2022-01-08,DE,00-04,161
2022-01-09,DE,00-04,176
2022-01-10,DE,00-04,167
2022-01-11,DE,00-04,179
2022-01-12,DE,00-04,191
2022-01-13,DE,00-04,195
2022-01-14,DE,00-04,204
2022-01-15,DE,00-04,220
2022-01-16,DE,00-04,226
2022-01-17,DE,00-04,236
2022-01-18,DE,00-04,252
2022-01-19,DE,00-04,258
2022-01-20,DE,00-04,276
2022-01-21,DE,00-04,289
2022-01-22,DE,00-04,315
2022-01-23,DE,00-04,309
2022-01-24,DE,00-04,321
2022-01-25,DE,00-04,333
2022-01-26,DE,00-04,367
2022-01-27,DE,00-04,367
2022-01-28,DE,00-04,370
2022-01-29,DE,00-04,371
2022-01-30,DE,00-04,383
2022-01-31,DE,00-04,377
2022-02-01,DE,00-04,392
2022-02-02,DE,00-04,384
2022-02-03,DE,00-04,381
2022-02-04,DE,00-04,394
2022-02-05,DE,00-04,395
2022-02-06,DE,00-04,386
2022-02-07,DE,00-04,391
2022-02-08,DE,00-04,374
2022-02-09,DE,00-04,371
2022-02-10,DE,00-04,399
2022-02-11,DE,00-04,389
2022-02-12,DE,00-04,383
2022-02-13,DE,00-04,391
2022-02-14,DE,00-04,389
2022-02-15,DE,00-04,401
2022-02-16,DE,00-04,417
2022-02-17,DE,00-04,403
2022-02-18,DE,00-04,404
2022-02-19,DE,00-04,407
2022-02-20,DE,00-04,403
2022-02-21,DE,00-04,407
2022-02-22,DE,00-04,395
2022-02-23,DE,00-04,376
2022-02-24,DE,00-04,382
2022-02-25,DE,00-04,391
2022-02-26,DE,00-04,379
2022-02-27,DE,00-04,380
2022-02-28,DE,00-04,370
2022-03-01,DE,00-04,372
2022-03-02,DE,00-04,379
2022-03-03,DE,00-04,390
2022-03-04,DE,00-04,368
2022-03-05,DE,00-04,362
2022-03-06,DE,00-04,359
2022-03-07,DE,00-04,369
2022-03-08,DE,00-04,380
2022-03-09,DE,00-04,390
2022-03-10,DE,00-04,378
2022-03-11,DE,00-04,392
2022-03-12,DE,00-04,416
2022-03-13,DE,00-04,443
2022-03-14,DE,00-04,439
2022-03-15,DE,00-04,466
2022-03-16,DE,00-04,467
2022-03-17,DE,00-04,462
2022-03-18,DE,00-04,469
2022-03-19,DE,00-04,467
2022-03-20,DE,00-04,455
2022-03-21,DE,00-04,454
2022-03-22,DE,00-04,426
2022-03-23,DE,00-04,425
2022-03-24,DE,00-04,434
2022-03-25,DE,00-04,436
2022-03-26,DE,00-04,433
2022-03-27,DE,00-04,413
2022-03-28,DE,00-04,402
2022-03-29,DE,00-04,414
2022-03-30,DE,00-04,411
2022-03-31,DE,00-04,401
2022-04-01,DE,00-04,404
2022-04-02,DE,00-04,395
2022-04-03,DE,00-04,401
2022-04-04,DE,00-04,403
2022-04-05,DE,00-04,373
2022-04-06,DE,00-04,364
2022-04-07,DE,00-04,346
2022-04-08,DE,00-04,328
2022-04-09,DE,00-04,324
2022-04-10,DE,00-04,319
2022-04-11,DE,00-04,320
2022-04-12,DE,00-04,343
2022-04-13,DE,00-04,324
2022-04-14,DE,00-04,335
2022-04-15,DE,00-04,324
2022-04-16,DE,00-04,292
2022-04-17,DE,00-04,290
2022-04-18,DE,00-04,282
2022-04-19,DE,00-04,216
2022-04-20,DE,00-04,238
2022-04-21,DE,00-04,230
2022-04-22,DE,00-04,224
2022-04-23,DE,00-04,242
2022-04-24,DE,00-04,241
2022-04-25,DE,00-04,240
2022-04-26,DE,00-04,275
2022-04-27,DE,00-04,231
2022-04-28,DE,00-04,216
2022-04-29,DE,00-04,212
2022-04-30,DE,00-04,193
2022-05-01,DE,00-04,186
2022-05-02,DE,00-04,188
2022-05-03,DE,00-04,176
2022-05-04,DE,00-04,176
2022-05-05,DE,00-04,179
2022-05-06,DE,00-04,168
2022-05-07,DE,00-04,171
2022-05-08,DE,00-04,162
2022-05-09,DE,00-04,152
2022-05-10,DE,00-04,154
2022-05-11,DE,00-04,162
2022-05-12,DE,00-04,150
2022-05-13,DE,00-04,147
2022-05-14,DE,00-04,154
2022-05-15,DE,00-04,152
2022-05-16,DE,00-04,154
2022-05-17,DE,00-04,143
2022-05-18,DE,00-04,131
2022-05-19,DE,00-04,125
2022-05-20,DE,00-04,127
2022-05-21,DE,00-04,115
2022-05-22,DE,00-04,117
2022-05-23,DE,00-04,115
2022-05-24,DE,00-04,127
2022-05-25,DE,00-04,117
2022-05-26,DE,00-04,115
2022-05-27,DE,00-04,103
2022-05-28,DE,00-04,102
2022-05-29,DE,00-04,100
2022-05-30,DE,00-04,101
2021-11-07,DE,05-14,97
2021-11-08,DE,05-14,105
2021-11-09,DE,05-14,115
2021-11-10,DE,05-14,123
2021-11-11,DE,05-14,145
2021-11-12,DE,05-14,151
2021-11-13,DE,05-14,150
2021-11-14,DE,05-14,148
2021-11-15,DE,05-14,150
2021-11-16,DE,05-14,151
2021-11-17,DE,05-14,171
2021-11-18,DE,05-14,174
2021-11-19,DE,05-14,186
2021-11-20,DE,05-14,200
2021-11-21,DE,05-14,207
2021-11-22,DE,05-14,216
2021-11-23,DE,05-14,218
2021-11-24,DE,05-14,211
2021-11-25,DE,05-14,204
2021-11-26,DE,05-14,200
2021-11-27,DE,05-14,196
2021-11-28,DE,05-14,196
2021-11-29,DE,05-14,184
2021-11-30,DE,05-14,186
2021-12-01,DE,05-14,182
2021-12-02,DE,05-14,187
2021-12-03,DE,05-14,196
2021-12-04,DE,05-14,203
2021-12-05,DE,05-14,201
2021-12-06,DE,05-14,210
2021-12-07,DE,05-14,209
2021-12-08,DE,05-14,205
2021-12-09,DE,05-14,190
2021-12-10,DE,05-14,182
2021-12-11,DE,05-14,178
2021-12-12,DE,05-14,195
2021-12-13,DE,05-14,182
2021-12-14,DE,05-14,173
2021-12-15,DE,05-14,183
2021-12-16,DE,05-14,187
2021-12-17,DE,05-14,173
2021-12-18,DE,05-14,169
2021-12-19,DE,05-14,150
2021-12-20,DE,05-14,153
2021-12-21,DE,05-14,163
2021-12-22,DE,05-14,150
2021-12-23,DE,05-14,147
2021-12-24,DE,05-14,140
2021-12-25,DE,05-14,120
2021-12-26,DE,05-14,115
2021-12-27,DE,05-14,111
2021-12-28,DE,05-14,97
2021-12-29,DE,05-14,87
2021-12-30,DE,05-14,76
2021-12-31,DE,05-14,70
2022-01-01,DE,05-14,69
2022-01-02,DE,05-14,64
2022-01-03,DE,05-14,67
2022-01-04,DE,05-14,74
2022-01-05,DE,05-14,67
2022-01-06,DE,05-14,69
2022-01-07,DE,05-14,79
2022-01-08,DE,05-14,96
2022-01-09,DE,05-14,111
2022-01-10,DE,05-14,115
2022-01-11,DE,05-14,117
2022-01-12,DE,05-14,142
2022-01-13,DE,05-14,169
2022-01-14,DE,05-14,181
2022-01-15,DE,05-14,194
2022-01-16,DE,05-14,193
2022-01-17,DE,05-14,195
2022-01-18,DE,05-14,215
2022-01-19,DE,05-14,226
2022-01-20,DE,05-14,241
2022-01-21,DE,05-14,270
2022-01-22,DE,05-14,295
2022-01-23,DE,05-14,311
2022-01-24,DE,05-14,312
2022-01-25,DE,05-14,338
2022-01-26,DE,05-14,355
2022-01-27,DE,05-14,371
2022-01-28,DE,05-14,365
2022-01-29,DE,05-14,367
2022-01-30,DE,05-14,380
2022-01-31,DE,05-14,400
2022-02-01,DE,05-14,408
2022-02-02,DE,05-14,423
2022-02-03,DE,05-14,432
2022-02-04,DE,05-14,435
2022-02-05,DE,05-14,437
2022-02-06,DE,05-14,431
2022-02-07,DE,05-14,423
2022-02-08,DE,05-14,418
2022-02-09,DE,05-14,413
2022-02-10,DE,05-14,388
2022-02-11,DE,05-14,402
2022-02-12,DE,05-14,385
2022-02-13,DE,05-14,386
2022-02-14,DE,05-14,378
2022-02-15,DE,05-14,361
2022-02-16,DE,05-14,346
2022-02-17,DE,05-14,347
2022-02-18,DE,05-14,327
2022-02-19,DE,05-14,326
2022-02-20,DE,05-14,320
2022-02-21,DE,05-14,320
2022-02-22,DE,05-14,320
2022-02-23,DE,05-14,317
2022-02-24,DE,05-14,297
2022-02-25,DE,05-14,292
2022-02-26,DE,05-14,283
2022-02-27,DE,05-14,266
2022-02-28,DE,05-14,262
2022-03-01,DE,05-14,245
2022-03-02,DE,05-14,226
2022-03-03,DE,05-14,233
2022-03-04,DE,05-14,233
2022-03-05,DE,05-14,231
2022-03-06,DE,05-14,230
2022-03-07,DE,05-14,237
2022-03-08,DE,05-14,259
2022-03-09,DE,05-14,269
2022-03-10,DE,05-14,280
2022-03-11,DE,05-14,274
2022-03-12,DE,05-14,272
2022-03-13,DE,05-14,281
2022-03-14,DE,05-14,274
2022-03-15,DE,05-14,291
2022-03-16,DE,05-14,311
2022-03-17,DE,05-14,314
2022-03-18,DE,05-14,307
2022-03-19,DE,05-14,314
2022-03-20,DE,05-14,316
2022-03-21,DE,05-14,322
2022-03-22,DE,05-14,298
2022-03-23,DE,05-14,280
2022-03-24,DE,05-14,267
2022-03-25,DE,05-14,273
2022-03-26,DE,05-14,264
2022-03-27,DE,05-14,257
2022-03-28,DE,05-14,250
2022-03-29,DE,05-14,243
2022-03-30,DE,05-14,243
2022-03-31,DE,05-14,237
2022-04-01,DE,05-14,230
2022-04-02,DE,05-14,221
2022-04-03,DE,05-14,210
2022-04-04,DE,05-14,208
2022-04-05,DE,05-14,205
2022-04-06,DE,05-14,199
2022-04-07,DE,05-14,186
2022-04-08,DE,05-14,171
2022-04-09,DE,05-14,182
2022-04-10,DE,05-14,188
2022-04-11,DE,05-14,187
2022-04-12,DE,05-14,179
2022-04-13,DE,05-14,170
2022-04-14,DE,05-14,164
2022-04-15,DE,05-14,164
2022-04-16,DE,05-14,138
2022-04-17,DE,05-14,129
2022-04-18,DE,05-14,123
2022-04-19,DE,05-14,103
2022-04-20,DE,05-14,96
2022-04-21,DE,05-14,104
2022-04-22,DE,05-14,98
2022-04-23,DE,05-14,106
2022-04-24,DE,05-14,104
2022-04-25,DE,05-14,107
2022-04-26,DE,05-14,116
2022-04-27,DE,05-14,112
2022-04-28,DE,05-14,98
2022-04-29,DE,05-14,99
2022-04-30,DE,05-14,101
2022-05-01,DE,05-14,104
2022-05-02,DE,05-14,106
2022-05-03,DE,05-14,110
2022-05-04,DE,05-14,111
2022-05-05,DE,05-14,113
2022-05-06,DE,05-14,111
2022-05-07,DE,05-14,104
2022-05-08,DE,05-14,103
2022-05-09,DE,05-14,99
2022-05-10,DE,05-14,106
2022-05-11,DE,05-14,109
2022-05-12,DE,05-14,115
2022-05-13,DE,05-14,116
2022-05-14,DE,05-14,118
2022-05-15,DE,05-14,114
2022-05-16,DE,05-14,115
2022-05-17,DE,05-14,112
2022-05-18,DE,05-14,108
2022-05-19,DE,05-14,105
2022-05-20,DE,05-14,101
2022-05-21,DE,05-14,90
2022-05-22,DE,05-14,91
2022-05-23,DE,05-14,86
2022-05-24,DE,05-14,76
2022-05-25,DE,05-14,66
2022-05-26,DE,05-14,59
2022-05-27,DE,05-14,50
2022-05-28,DE,05-14,52
2022-05-29,DE,05-14,50
2022-05-30,DE,05-14,52
2021-11-07,DE,15-34,559
2021-11-08,DE,15-34,572
2021-11-09,DE,15-34,610
2021-11-10,DE,15-34,650
2021-11-11,DE,15-34,666
2021-11-12,DE,15-34,678
2021-11-13,DE,15-34,669
2021-11-14,DE,15-34,688
2021-11-15,DE,15-34,698
2021-11-16,DE,15-34,692
2021-11-17,DE,15-34,733
2021-11-18,DE,15-34,748
2021-11-19,DE,15-34,769
2021-11-20,DE,15-34,784
2021-11-21,DE,15-34,771
2021-11-22,DE,15-34,774
2021-11-23,DE,15-34,791
2021-11-24,DE,15-34,762
2021-11-25,DE,15-34,759
2021-11-26,DE,15-34,768
2021-11-27,DE,15-34,768
2021-11-28,DE,15-34,770
2021-11-29,DE,15-34,772
2021-11-30,DE,15-34,769
2021-12-01,DE,15-34,770
2021-12-02,DE,15-34,767
2021-12-03,DE,15-34,773
2021-12-04,DE,15-34,778
2021-12-05,DE,15-34,792
2021-12-06,DE,15-34,782
2021-12-07,DE,15-34,797
2021-12-08,DE,15-34,802
2021-12-09,DE,15-34,823
2021-12-10,DE,15-34,819
2021-12-11,DE,15-34,788
2021-12-12,DE,15-34,778
2021-12-13,DE,15-34,770
2021-12-14,DE,15-34,758
2021-12-15,DE,15-34,726
2021-12-16,DE,15-34,697
2021-12-17,DE,15-34,673
2021-12-18,DE,15-34,681
2021-12-19,DE,15-34,666
2021-12-20,DE,15-34,666
2021-12-21,DE,15-34,637
2021-12-22,DE,15-34,625
2021-12-23,DE,15-34,593
2021-12-24,DE,15-34,577
2021-12-25,DE,15-34,518
2021-12-26,DE,15-34,490
2021-12-27,DE,15-34,492
2021-12-28,DE,15-34,504
2021-12-29,DE,15-34,524
2021-12-30,DE,15-34,547
2021-12-31,DE,15-34,561
2022-01-01,DE,15-34,581
2022-01-02,DE,15-34,609
2022-01-03,DE,15-34,622
2022-01-04,DE,15-34,660
2022-01-05,DE,15-34,713
2022-01-06,DE,15-34,744
2022-01-07,DE,15-34,781
2022-01-08,DE,15-34,870
2022-01-09,DE,15-34,883
2022-01-10,DE,15-34,890
2022-01-11,DE,15-34,905
2022-01-12,DE,15-34,888
2022-01-13,DE,15-34,924
2022-01-14,DE,15-34,918
2022-01-15,DE,15-34,900
2022-01-16,DE,15-34,914
2022-01-17,DE,15-34,910
2022-01-18,DE,15-34,943
2022-01-19,DE,15-34,997
2022-01-20,DE,15-34,1023
2022-01-21,DE,15-34,1089
2022-01-22,DE,15-34,1163
2022-01-23,DE,15-34,1191
2022-01-24,DE,15-34,1246
2022-01-25,DE,15-34,1281
2022-01-26,DE,15-34,1325
2022-01-27,DE,15-34,1328
2022-01-28,DE,15-34,1334
2022-01-29,DE,15-34,1336
2022-01-30,DE,15-34,1376
2022-01-31,DE,15-34,1348
2022-02-01,DE,15-34,1353
2022-02-02,DE,15-34,1345
2022-02-03,DE,15-34,1395
2022-02-04,DE,15-34,1448
2022-02-05,DE,15-34,1489
2022-02-06,DE,15-34,1447
2022-02-07,DE,15-34,1445
2022-02-08,DE,15-34,1490
2022-02-09,DE,15-34,1501
2022-02-10,DE,15-34,1484
2022-02-11,DE,15-34,1435
2022-02-12,DE,15-34,1374
2022-02-13,DE,15-34,1357
2022-02-14,DE,15-34,1343
2022-02-15,DE,15-34,1305
2022-02-16,DE,15-34,1273
2022-02-17,DE,15-34,1243
2022-02-18,DE,15-34,1220
2022-02-19,DE,15-34,1205
2022-02-20,DE,15-34,1206
2022-02-21,DE,15-34,1199
2022-02-22,DE,15-34,1181
2022-02-23,DE,15-34,1144
2022-02-24,DE,15-34,1147
2022-02-25,DE,15-34,1139
2022-02-26,DE,15-34,1130
2022-02-27,DE,15-34,1115
2022-02-28,DE,15-34,1098
2022-03-01,DE,15-34,1058
2022-03-02,DE,15-34,1035
2022-03-03,DE,15-34,1037
2022-03-04,DE,15-34,1041
2022-03-05,DE,15-34,1066
2022-03-06,DE,15-34,1086
2022-03-07,DE,15-34,1116
2022-03-08,DE,15-34,1149
2022-03-09,DE,15-34,1216
2022-03-10,DE,15-34,1215
2022-03-11,DE,15-34,1251
2022-03-12,DE,15-34,1245
2022-03-13,DE,15-34,1264
2022-03-14,DE,15-34,1275
2022-03-15,DE,15-34,1308
2022-03-16,DE,15-34,1300
2022-03-17,DE,15-34,1296
2022-03-18,DE,15-34,1283
2022-03-19,DE,15-34,1266
2022-03-20,DE,15-34,1209
2022-03-21,DE,15-34,1189
2022-03-22,DE,15-34,1156
2022-03-23,DE,15-34,1160
2022-03-24,DE,15-34,1182
2022-03-25,DE,15-34,1166
2022-03-26,DE,15-34,1172
2022-03-27,DE,15-34,1192
2022-03-28,DE,15-34,1202
2022-03-29,DE,15-34,1195
2022-03-30,DE,15-34,1145
2022-03-31,DE,15-34,1109
2022-04-01,DE,15-34,1100
2022-04-02,DE,15-34,1052
2022-04-03,DE,15-34,1030
2022-04-04,DE,15-34,995
2022-04-05,DE,15-34,978
2022-04-06,DE,15-34,946
2022-04-07,DE,15-34,901
2022-04-08,DE,15-34,843
2022-04-09,DE,15-34,868
2022-04-10,DE,15-34,849
2022-04-11,DE,15-34,857
2022-04-12,DE,15-34,862
2022-04-13,DE,15-34,843
2022-04-14,DE,15-34,824
2022-04-15,DE,15-34,828
2022-04-16,DE,15-34,730
2022-04-17,DE,15-34,728
2022-04-18,DE,15-34,714
2022-04-19,DE,15-34,584
2022-04-20,DE,15-34,638
2022-04-21,DE,15-34,660
2022-04-22,DE,15-34,665
2022-04-23,DE,15-34,733
2022-04-24,DE,15-34,721
2022-04-25,DE,15-34,725
2022-04-26,DE,15-34,833
2022-04-27,DE,15-34,762
2022-04-28,DE,15-34,710
2022-04-29,DE,15-34,655
2022-04-30,DE,15-34,621
2022-05-01,DE,15-34,614
2022-05-02,DE,15-34,596
2022-05-03,DE,15-34,523
2022-05-04,DE,15-34,482
2022-05-05,DE,15-34,473
2022-05-06,DE,15-34,481
2022-05-07,DE,15-34,451
2022-05-08,DE,15-34,444
2022-05-09,DE,15-34,437
2022-05-10,DE,15-34,454
2022-05-11,DE,15-34,468
2022-05-12,DE,15-34,455
2022-05-13,DE,15-34,440
2022-05-14,DE,15-34,442
2022-05-15,DE,15-34,443
2022-05-16,DE,15-34,436
2022-05-17,DE,15-34,434
2022-05-18,DE,15-34,422
2022-05-19,DE,15-34,424
2022-05-20,DE,15-34,401
2022-05-21,DE,15-34,390
2022-05-22,DE,15-34,377
2022-05-23,DE,15-34,377
2022-05-24,DE,15-34,339
2022-05-25,DE,15-34,316
2022-05-26,DE,15-34,287
2022-05-27,DE,15-34,256
2022-05-28,DE,15-34,266
2022-05-29,DE,15-34,262
2022-05-30,DE,15-34,260
2021-11-07,DE,35-59,1656
2021-11-08,DE,35-59,1666
2021-11-09,DE,35-59,1748
2021-11-10,DE,35-59,1856
2021-11-11,DE,35-59,1871
2021-11-12,DE,35-59,1915
2021-11-13,DE,35-59,1965
2021-11-14,DE,35-59,2035
2021-11-15,DE,35-59,2073
2021-11-16,DE,35-59,2161
2021-11-17,DE,35-59,2228
2021-11-18,DE,35-59,2316
2021-11-19,DE,35-59,2365
2021-11-20,DE,35-59,2428
2021-11-21,DE,35-59,2424
2021-11-22,DE,35-59,2476
2021-11-23,DE,35-59,2519
2021-11-24,DE,35-59,2546
2021-11-25,DE,35-59,2582
2021-11-26,DE,35-59,2643
2021-11-27,DE,35-59,2621
2021-11-28,DE,35-59,2649
2021-11-29,DE,35-59,2618
2021-11-30,DE,35-59,2630
2021-12-01,DE,35-59,2576
2021-12-02,DE,35-59,2593
2021-12-03,DE,35-59,2582
2021-12-04,DE,35-59,2593
2021-12-05,DE,35-59,2607
2021-12-06,DE,35-59,2617
2021-12-07,DE,35-59,2601
2021-12-08,DE,35-59,2673
2021-12-09,DE,35-59,2595
2021-12-10,DE,35-59,2511
2021-12-11,DE,35-59,2435
2021-12-12,DE,35-59,2382
2021-12-13,DE,35-59,2328
2021-12-14,DE,35-59,2232
2021-12-15,DE,35-59,2128
2021-12-16,DE,35-59,2051
2021-12-17,DE,35-59,1976
2021-12-18,DE,35-59,1885
2021-12-19,DE,35-59,1850
2021-12-20,DE,35-59,1832
2021-12-21,DE,35-59,1781
