date,location,age_group,frozen_value
2022-05-14,DE,00+,4607
2022-05-15,DE,00+,4543
2022-05-16,DE,00+,4520
2022-05-17,DE,00+,4289
2022-05-18,DE,00+,4097
2022-05-19,DE,00+,3970
2022-05-20,DE,00+,3794
2022-05-21,DE,00+,3621
2022-05-22,DE,00+,3597
2022-05-23,DE,00+,3576
2022-05-24,DE,00+,3351
2022-05-25,DE,00+,3157
2022-05-26,DE,00+,2966
2022-05-27,DE,00+,2551
2022-05-28,DE,00+,2574
2022-05-29,DE,00+,2503
2022-05-30,DE,00+,2484
2022-05-31,DE,00+,2435
2022-06-01,DE,00+,2443
2022-06-02,DE,00+,2512
2022-06-03,DE,00+,2876
2022-06-04,DE,00+,2886
2022-06-05,DE,00+,2934
2022-06-06,DE,00+,2944
2022-06-07,DE,00+,2463
2021-11-07,DE,00-04,88
2021-11-08,DE,00-04,95
2021-11-09,DE,00-04,101
2021-11-10,DE,00-04,108
2021-11-11,DE,00-04,111
2021-11-12,DE,00-04,104
2021-11-13,DE,00-04,113
2021-11-14,DE,00-04,114
2021-11-15,DE,00-04,107
2021-11-16,DE,00-04,124
2021-11-17,DE,00-04,123
2021-11-18,DE,00-04,131
2021-11-19,DE,00-04,136
2021-11-20,DE,00-04,129
2021-11-21,DE,00-04,132
2021-11-22,DE,00-04,138
2021-11-23,DE,00-04,126
2021-11-24,DE,00-04,144
2021-11-25,DE,00-04,143
2021-11-26,DE,00-04,139
2021-11-27,DE,00-04,146
2021-11-28,DE,00-04,138
2021-11-29,DE,00-04,145
2021-11-30,DE,00-04,153
2021-12-01,DE,00-04,142
2021-12-02,DE,00-04,153
2021-12-03,DE,00-04,151
2021-12-04,DE,00-04,147
2021-12-05,DE,00-04,160
2021-12-06,DE,00-04,154
2021-12-07,DE,00-04,146
2021-12-08,DE,00-04,144
2021-12-09,DE,00-04,132
2021-12-10,DE,00-04,136
2021-12-11,DE,00-04,142
2021-12-12,DE,00-04,138
2021-12-13,DE,00-04,142
2021-12-14,DE,00-04,144
2021-12-15,DE,00-04,152
2021-12-16,DE,00-04,148
2021-12-17,DE,00-04,150
2021-12-18,DE,00-04,139
2021-12-19,DE,00-04,137
2021-12-20,DE,00-04,127
2021-12-21,DE,00-04,129
2021-12-22,DE,00-04,120
2021-12-23,DE,00-04,119
2021-12-24,DE,00-04,107
2021-12-25,DE,00-04,102
2021-12-26,DE,00-04,99
2021-12-27,DE,00-04,98
2021-12-28,DE,00-04,96
2021-12-29,DE,00-04,95
2021-12-30,DE,00-04,92
2021-12-31,DE,00-04,98
2022-01-01,DE,00-04,95
2022-01-02,DE,00-04,94
2022-01-03,DE,00-04,106
2022-01-04,DE,00-04,117
2022-01-05,DE,00-04,120
2022-01-06,DE,00-04,136
2022-01-07,DE,00-04,143
2022-01-08,DE,00-04,158
2022-01-09,DE,00-04,173
2022-01-10,DE,00-04,164
2022-01-11,DE,00-04,177
2022-01-12,DE,00-04,188
2022-01-13,DE,00-04,193
2022-01-14,DE,00-04,202
2022-01-15,DE,00-04,214
2022-01-16,DE,00-04,218
2022-01-17,DE,00-04,227
2022-01-18,DE,00-04,240
2022-01-19,DE,00-04,246
2022-01-20,DE,00-04,263
2022-01-21,DE,00-04,274
2022-01-22,DE,00-04,303
2022-01-23,DE,00-04,297
2022-01-24,DE,00-04,308
2022-01-25,DE,00-04,321
2022-01-26,DE,00-04,355
2022-01-27,DE,00-04,353
2022-01-28,DE,00-04,357
2022-01-29,DE,00-04,357
2022-01-30,DE,00-04,370
2022-01-31,DE,00-04,363
2022-02-01,DE,00-04,381
2022-02-02,DE,00-04,373
2022-02-03,DE,00-04,373
2022-02-04,DE,00-04,387
2022-02-05,DE,00-04,388
2022-02-06,DE,00-04,379
2022-02-07,DE,00-04,384
2022-02-08,DE,00-04,366
2022-02-09,DE,00-04,366
2022-02-10,DE,00-04,390
2022-02-11,DE,00-04,383
2022-02-12,DE,00-04,378
2022-02-13,DE,00-04,384
2022-02-14,DE,00-04,382
2022-02-15,DE,00-04,394
2022-02-16,DE,00-04,410
2022-02-17,DE,00-04,398
2022-02-18,DE,00-04,397
2022-02-19,DE,00-04,399
2022-02-20,DE,00-04,396
2022-02-21,DE,00-04,400
2022-02-22,DE,00-04,388
2022-02-23,DE,00-04,370
2022-02-24,DE,00-04,373
2022-02-25,DE,00-04,385
2022-02-26,DE,00-04,371
2022-02-27,DE,00-04,372
2022-02-28,DE,00-04,362
2022-03-01,DE,00-04,361
2022-03-02,DE,00-04,366
2022-03-03,DE,00-04,383
2022-03-04,DE,00-04,360
2022-03-05,DE,00-04,354
2022-03-06,DE,00-04,351
2022-03-07,DE,00-04,362
2022-03-08,DE,00-04,374
2022-03-09,DE,00-04,386
2022-03-10,DE,00-04,376
2022-03-11,DE,00-04,389
2022-03-12,DE,00-04,412
2022-03-13,DE,00-04,440
2022-03-14,DE,00-04,435
2022-03-15,DE,00-04,462
2022-03-16,DE,00-04,464
2022-03-17,DE,00-04,454
2022-03-18,DE,00-04,464
2022-03-19,DE,00-04,460
2022-03-20,DE,00-04,446
2022-03-21,DE,00-04,446
2022-03-22,DE,00-04,417
2022-03-23,DE,00-04,414
2022-03-24,DE,00-04,423
2022-03-25,DE,00-04,428
2022-03-26,DE,00-04,426
2022-03-27,DE,00-04,404
2022-03-28,DE,00-04,393
2022-03-29,DE,00-04,405
2022-03-30,DE,00-04,404
2022-03-31,DE,00-04,393
2022-04-01,DE,00-04,395
2022-04-02,DE,00-04,385
2022-04-03,DE,00-04,392
2022-04-04,DE,00-04,394
2022-04-05,DE,00-04,366
2022-04-06,DE,00-04,352
2022-04-07,DE,00-04,339
2022-04-08,DE,00-04,324
2022-04-09,DE,00-04,320
2022-04-10,DE,00-04,315
2022-04-11,DE,00-04,315
2022-04-12,DE,00-04,339
2022-04-13,DE,00-04,320
2022-04-14,DE,00-04,332
2022-04-15,DE,00-04,321
2022-04-16,DE,00-04,290
2022-04-17,DE,00-04,287
2022-04-18,DE,00-04,279
2022-04-19,DE,00-04,213
2022-04-20,DE,00-04,235
2022-04-21,DE,00-04,222
2022-04-22,DE,00-04,217
2022-04-23,DE,00-04,236
2022-04-24,DE,00-04,235
2022-04-25,DE,00-04,234
2022-04-26,DE,00-04,268
2022-04-27,DE,00-04,223
2022-04-28,DE,00-04,210
2022-04-29,DE,00-04,206
2022-04-30,DE,00-04,190
2022-05-01,DE,00-04,183
2022-05-02,DE,00-04,184
2022-05-03,DE,00-04,170
2022-05-04,DE,00-04,170
2022-05-05,DE,00-04,173
2022-05-06,DE,00-04,162
2022-05-07,DE,00-04,165
2022-05-08,DE,00-04,156
2022-05-09,DE,00-04,147
2022-05-10,DE,00-04,152
2022-05-11,DE,00-04,162
2022-05-12,DE,00-04,150
2022-05-13,DE,00-04,147
2022-05-14,DE,00-04,154
2022-05-15,DE,00-04,152
2022-05-16,DE,00-04,154
2022-05-17,DE,00-04,143
2022-05-18,DE,00-04,131
2022-05-19,DE,00-04,124
2022-05-20,DE,00-04,126
2022-05-21,DE,00-04,115
2022-05-22,DE,00-04,117
2022-05-23,DE,00-04,115
2022-05-24,DE,00-04,127
2022-05-25,DE,00-04,116
2022-05-26,DE,00-04,114
2022-05-27,DE,00-04,102
2022-05-28,DE,00-04,100
2022-05-29,DE,00-04,98
2022-05-30,DE,00-04,99
2022-05-31,DE,00-04,79
2022-06-01,DE,00-04,85
2022-06-02,DE,00-04,88
2022-06-03,DE,00-04,98
2022-06-04,DE,00-04,94
2022-06-05,DE,00-04,97
2022-06-06,DE,00-04,93
2022-06-07,DE,00-04,84
2021-11-07,DE,05-14,97
2021-11-08,DE,05-14,104
2021-11-09,DE,05-14,114
2021-11-10,DE,05-14,122
2021-11-11,DE,05-14,144
2021-11-12,DE,05-14,149
2021-11-13,DE,05-14,148
2021-11-14,DE,05-14,146
2021-11-15,DE,05-14,148
2021-11-16,DE,05-14,148
2021-11-17,DE,05-14,164
2021-11-18,DE,05-14,168
2021-11-19,DE,05-14,181
2021-11-20,DE,05-14,194
2021-11-21,DE,05-14,201
2021-11-22,DE,05-14,210
2021-11-23,DE,05-14,212
2021-11-24,DE,05-14,203
2021-11-25,DE,05-14,199
2021-11-26,DE,05-14,195
2021-11-27,DE,05-14,190
2021-11-28,DE,05-14,190
2021-11-29,DE,05-14,179
2021-11-30,DE,05-14,181
2021-12-01,DE,05-14,179
2021-12-02,DE,05-14,182
2021-12-03,DE,05-14,195
2021-12-04,DE,05-14,202
2021-12-05,DE,05-14,198
2021-12-06,DE,05-14,206
2021-12-07,DE,05-14,203
2021-12-08,DE,05-14,195
2021-12-09,DE,05-14,180
2021-12-10,DE,05-14,174
2021-12-11,DE,05-14,169
2021-12-12,DE,05-14,186
2021-12-13,DE,05-14,174
2021-12-14,DE,05-14,166
2021-12-15,DE,05-14,180
2021-12-16,DE,05-14,184
2021-12-17,DE,05-14,172
2021-12-18,DE,05-14,167
2021-12-19,DE,05-14,149
2021-12-20,DE,05-14,152
2021-12-21,DE,05-14,161
2021-12-22,DE,05-14,145
2021-12-23,DE,05-14,141
2021-12-24,DE,05-14,134
2021-12-25,DE,05-14,116
2021-12-26,DE,05-14,111
2021-12-27,DE,05-14,107
2021-12-28,DE,05-14,94
2021-12-29,DE,05-14,87
2021-12-30,DE,05-14,77
2021-12-31,DE,05-14,71
2022-01-01,DE,05-14,70
2022-01-02,DE,05-14,65
2022-01-03,DE,05-14,68
2022-01-04,DE,05-14,75
2022-01-05,DE,05-14,67
2022-01-06,DE,05-14,67
2022-01-07,DE,05-14,77
2022-01-08,DE,05-14,94
2022-01-09,DE,05-14,109
2022-01-10,DE,05-14,113
2022-01-11,DE,05-14,115
2022-01-12,DE,05-14,140
2022-01-13,DE,05-14,168
2022-01-14,DE,05-14,178
2022-01-15,DE,05-14,190
2022-01-16,DE,05-14,189
2022-01-17,DE,05-14,190
2022-01-18,DE,05-14,206
2022-01-19,DE,05-14,215
2022-01-20,DE,05-14,231
2022-01-21,DE,05-14,261
2022-01-22,DE,05-14,288
2022-01-23,DE,05-14,304
2022-01-24,DE,05-14,307
2022-01-25,DE,05-14,335
2022-01-26,DE,05-14,350
2022-01-27,DE,05-14,366
2022-01-28,DE,05-14,360
2022-01-29,DE,05-14,359
2022-01-30,DE,05-14,371
2022-01-31,DE,05-14,388
2022-02-01,DE,05-14,394
2022-02-02,DE,05-14,411
2022-02-03,DE,05-14,419
2022-02-04,DE,05-14,422
2022-02-05,DE,05-14,426
2022-02-06,DE,05-14,420
2022-02-07,DE,05-14,412
2022-02-08,DE,05-14,408
2022-02-09,DE,05-14,402
2022-02-10,DE,05-14,376
2022-02-11,DE,05-14,391
2022-02-12,DE,05-14,377
2022-02-13,DE,05-14,376
2022-02-14,DE,05-14,368
2022-02-15,DE,05-14,350
2022-02-16,DE,05-14,337
2022-02-17,DE,05-14,340
2022-02-18,DE,05-14,323
2022-02-19,DE,05-14,320
2022-02-20,DE,05-14,316
2022-02-21,DE,05-14,315
2022-02-22,DE,05-14,317
2022-02-23,DE,05-14,316
2022-02-24,DE,05-14,292
2022-02-25,DE,05-14,290
2022-02-26,DE,05-14,281
2022-02-27,DE,05-14,264
2022-02-28,DE,05-14,260
2022-03-01,DE,05-14,242
2022-03-02,DE,05-14,224
2022-03-03,DE,05-14,233
2022-03-04,DE,05-14,233
2022-03-05,DE,05-14,230
2022-03-06,DE,05-14,228
2022-03-07,DE,05-14,233
2022-03-08,DE,05-14,255
2022-03-09,DE,05-14,262
2022-03-10,DE,05-14,270
2022-03-11,DE,05-14,263
2022-03-12,DE,05-14,263
2022-03-13,DE,05-14,273
2022-03-14,DE,05-14,268
2022-03-15,DE,05-14,284
2022-03-16,DE,05-14,306
2022-03-17,DE,05-14,308
2022-03-18,DE,05-14,301
2022-03-19,DE,05-14,306
2022-03-20,DE,05-14,305
2022-03-21,DE,05-14,309
2022-03-22,DE,05-14,285
2022-03-23,DE,05-14,269
2022-03-24,DE,05-14,261
2022-03-25,DE,05-14,265
2022-03-26,DE,05-14,254
2022-03-27,DE,05-14,247
2022-03-28,DE,05-14,241
2022-03-29,DE,05-14,234
2022-03-30,DE,05-14,234
2022-03-31,DE,05-14,227
2022-04-01,DE,05-14,221
2022-04-02,DE,05-14,213
2022-04-03,DE,05-14,204
2022-04-04,DE,05-14,202
2022-04-05,DE,05-14,202
2022-04-06,DE,05-14,197
2022-04-07,DE,05-14,188
2022-04-08,DE,05-14,175
2022-04-09,DE,05-14,186
2022-04-10,DE,05-14,192
2022-04-11,DE,05-14,191
2022-04-12,DE,05-14,182
2022-04-13,DE,05-14,173
2022-04-14,DE,05-14,166
2022-04-15,DE,05-14,166
2022-04-16,DE,05-14,139
2022-04-17,DE,05-14,130
2022-04-18,DE,05-14,124
2022-04-19,DE,05-14,104
2022-04-20,DE,05-14,95
2022-04-21,DE,05-14,103
2022-04-22,DE,05-14,98
2022-04-23,DE,05-14,106
2022-04-24,DE,05-14,104
2022-04-25,DE,05-14,107
2022-04-26,DE,05-14,116
2022-04-27,DE,05-14,111
2022-04-28,DE,05-14,97
2022-04-29,DE,05-14,98
2022-04-30,DE,05-14,99
2022-05-01,DE,05-14,102
2022-05-02,DE,05-14,103
2022-05-03,DE,05-14,107
2022-05-04,DE,05-14,109
2022-05-05,DE,05-14,112
2022-05-06,DE,05-14,110
2022-05-07,DE,05-14,104
2022-05-08,DE,05-14,103
2022-05-09,DE,05-14,100
2022-05-10,DE,05-14,106
2022-05-11,DE,05-14,109
2022-05-12,DE,05-14,115
2022-05-13,DE,05-14,116
2022-05-14,DE,05-14,118
2022-05-15,DE,05-14,114
2022-05-16,DE,05-14,115
2022-05-17,DE,05-14,112
2022-05-18,DE,05-14,108
2022-05-19,DE,05-14,105
2022-05-20,DE,05-14,101
2022-05-21,DE,05-14,90
2022-05-22,DE,05-14,91
2022-05-23,DE,05-14,86
2022-05-24,DE,05-14,76
2022-05-25,DE,05-14,66
2022-05-26,DE,05-14,59
2022-05-27,DE,05-14,50
2022-05-28,DE,05-14,52
2022-05-29,DE,05-14,49
2022-05-30,DE,05-14,51
2022-05-31,DE,05-14,49
2022-06-01,DE,05-14,44
2022-06-02,DE,05-14,39
2022-06-03,DE,05-14,48
2022-06-04,DE,05-14,53
2022-06-05,DE,05-14,52
2022-06-06,DE,05-14,51
2022-06-07,DE,05-14,40
2021-11-07,DE,15-34,554
2021-11-08,DE,15-34,565
2021-11-09,DE,15-34,602
2021-11-10,DE,15-34,643
2021-11-11,DE,15-34,661
2021-11-12,DE,15-34,674
2021-11-13,DE,15-34,662
2021-11-14,DE,15-34,680
2021-11-15,DE,15-34,690
2021-11-16,DE,15-34,685
2021-11-17,DE,15-34,728
2021-11-18,DE,15-34,742
2021-11-19,DE,15-34,760
2021-11-20,DE,15-34,775
2021-11-21,DE,15-34,759
2021-11-22,DE,15-34,758
2021-11-23,DE,15-34,772
2021-11-24,DE,15-34,742
2021-11-25,DE,15-34,735
2021-11-26,DE,15-34,745
2021-11-27,DE,15-34,743
2021-11-28,DE,15-34,747
2021-11-29,DE,15-34,751
2021-11-30,DE,15-34,753
2021-12-01,DE,15-34,755
2021-12-02,DE,15-34,756
2021-12-03,DE,15-34,762
2021-12-04,DE,15-34,768
2021-12-05,DE,15-34,778
2021-12-06,DE,15-34,768
2021-12-07,DE,15-34,780
2021-12-08,DE,15-34,789
2021-12-09,DE,15-34,807
2021-12-10,DE,15-34,803
2021-12-11,DE,15-34,772
2021-12-12,DE,15-34,764
2021-12-13,DE,15-34,756
2021-12-14,DE,15-34,745
2021-12-15,DE,15-34,713
2021-12-16,DE,15-34,689
2021-12-17,DE,15-34,667
2021-12-18,DE,15-34,670
2021-12-19,DE,15-34,654
2021-12-20,DE,15-34,655
2021-12-21,DE,15-34,627
2021-12-22,DE,15-34,614
2021-12-23,DE,15-34,580
2021-12-24,DE,15-34,564
2021-12-25,DE,15-34,512
2021-12-26,DE,15-34,484
2021-12-27,DE,15-34,487
2021-12-28,DE,15-34,499
2021-12-29,DE,15-34,520
2021-12-30,DE,15-34,542
2021-12-31,DE,15-34,555
2022-01-01,DE,15-34,574
2022-01-02,DE,15-34,600
2022-01-03,DE,15-34,612
2022-01-04,DE,15-34,644
2022-01-05,DE,15-34,687
2022-01-06,DE,15-34,719
2022-01-07,DE,15-34,756
2022-01-08,DE,15-34,844
2022-01-09,DE,15-34,858
2022-01-10,DE,15-34,865
2022-01-11,DE,15-34,880
2022-01-12,DE,15-34,864
2022-01-13,DE,15-34,901
2022-01-14,DE,15-34,896
2022-01-15,DE,15-34,875
2022-01-16,DE,15-34,882
2022-01-17,DE,15-34,877
2022-01-18,DE,15-34,909
2022-01-19,DE,15-34,963
2022-01-20,DE,15-34,992
2022-01-21,DE,15-34,1052
2022-01-22,DE,15-34,1122
2022-01-23,DE,15-34,1157
2022-01-24,DE,15-34,1210
2022-01-25,DE,15-34,1252
2022-01-26,DE,15-34,1294
2022-01-27,DE,15-34,1295
2022-01-28,DE,15-34,1301
2022-01-29,DE,15-34,1309
2022-01-30,DE,15-34,1350
2022-01-31,DE,15-34,1323
2022-02-01,DE,15-34,1324
2022-02-02,DE,15-34,1325
2022-02-03,DE,15-34,1371
2022-02-04,DE,15-34,1426
2022-02-05,DE,15-34,1469
2022-02-06,DE,15-34,1426
2022-02-07,DE,15-34,1422
2022-02-08,DE,15-34,1468
2022-02-09,DE,15-34,1477
2022-02-10,DE,15-34,1456
2022-02-11,DE,15-34,1409
2022-02-12,DE,15-34,1345
2022-02-13,DE,15-34,1327
2022-02-14,DE,15-34,1315
2022-02-15,DE,15-34,1274
2022-02-16,DE,15-34,1245
2022-02-17,DE,15-34,1209
2022-02-18,DE,15-34,1186
2022-02-19,DE,15-34,1182
2022-02-20,DE,15-34,1186
2022-02-21,DE,15-34,1178
2022-02-22,DE,15-34,1159
2022-02-23,DE,15-34,1130
2022-02-24,DE,15-34,1138
2022-02-25,DE,15-34,1129
2022-02-26,DE,15-34,1115
2022-02-27,DE,15-34,1102
2022-02-28,DE,15-34,1086
2022-03-01,DE,15-34,1044
2022-03-02,DE,15-34,1020
2022-03-03,DE,15-34,1023
2022-03-04,DE,15-34,1027
2022-03-05,DE,15-34,1053
2022-03-06,DE,15-34,1072
2022-03-07,DE,15-34,1098
2022-03-08,DE,15-34,1126
2022-03-09,DE,15-34,1189
2022-03-10,DE,15-34,1182
2022-03-11,DE,15-34,1215
2022-03-12,DE,15-34,1204
2022-03-13,DE,15-34,1217
2022-03-14,DE,15-34,1221
2022-03-15,DE,15-34,1259
2022-03-16,DE,15-34,1251
2022-03-17,DE,15-34,1251
2022-03-18,DE,15-34,1235
2022-03-19,DE,15-34,1220
2022-03-20,DE,15-34,1167
2022-03-21,DE,15-34,1150
2022-03-22,DE,15-34,1125
2022-03-23,DE,15-34,1131
2022-03-24,DE,15-34,1141
2022-03-25,DE,15-34,1135
2022-03-26,DE,15-34,1135
2022-03-27,DE,15-34,1154
2022-03-28,DE,15-34,1162
2022-03-29,DE,15-34,1156
2022-03-30,DE,15-34,1107
2022-03-31,DE,15-34,1074
2022-04-01,DE,15-34,1066
2022-04-02,DE,15-34,1022
2022-04-03,DE,15-34,999
2022-04-04,DE,15-34,965
2022-04-05,DE,15-34,956
2022-04-06,DE,15-34,927
2022-04-07,DE,15-34,882
2022-04-08,DE,15-34,827
2022-04-09,DE,15-34,851
2022-04-10,DE,15-34,833
2022-04-11,DE,15-34,841
2022-04-12,DE,15-34,846
2022-04-13,DE,15-34,827
2022-04-14,DE,15-34,812
2022-04-15,DE,15-34,814
2022-04-16,DE,15-34,720
2022-04-17,DE,15-34,717
2022-04-18,DE,15-34,705
2022-04-19,DE,15-34,577
2022-04-20,DE,15-34,634
2022-04-21,DE,15-34,651
2022-04-22,DE,15-34,660
2022-04-23,DE,15-34,729
2022-04-24,DE,15-34,718
2022-04-25,DE,15-34,719
2022-04-26,DE,15-34,827
2022-04-27,DE,15-34,755
2022-04-28,DE,15-34,708
2022-04-29,DE,15-34,645
2022-04-30,DE,15-34,612
2022-05-01,DE,15-34,603
2022-05-02,DE,15-34,586
2022-05-03,DE,15-34,516
2022-05-04,DE,15-34,477
2022-05-05,DE,15-34,468
2022-05-06,DE,15-34,476
2022-05-07,DE,15-34,445
2022-05-08,DE,15-34,440
2022-05-09,DE,15-34,434
2022-05-10,DE,15-34,448
2022-05-11,DE,15-34,462
2022-05-12,DE,15-34,449
2022-05-13,DE,15-34,435
2022-05-14,DE,15-34,435
2022-05-15,DE,15-34,433
2022-05-16,DE,15-34,426
2022-05-17,DE,15-34,425
2022-05-18,DE,15-34,412
2022-05-19,DE,15-34,415
2022-05-20,DE,15-34,391
2022-05-21,DE,15-34,381
2022-05-22,DE,15-34,371
2022-05-23,DE,15-34,371
2022-05-24,DE,15-34,335
2022-05-25,DE,15-34,312
2022-05-26,DE,15-34,279
2022-05-27,DE,15-34,250
2022-05-28,DE,15-34,261
2022-05-29,DE,15-34,257
2022-05-30,DE,15-34,255
2022-05-31,DE,15-34,266
2022-06-01,DE,15-34,269
2022-06-02,DE,15-34,296
2022-06-03,DE,15-34,355
2022-06-04,DE,15-34,345
2022-06-05,DE,15-34,346
2022-06-06,DE,15-34,348
2022-06-07,DE,15-34,281
2021-11-07,DE,35-59,1631
2021-11-08,DE,35-59,1639
2021-11-09,DE,35-59,1723
2021-11-10,DE,35-59,1828
2021-11-11,DE,35-59,1847
2021-11-12,DE,35-59,1889
2021-11-13,DE,35-59,1939
2021-11-14,DE,35-59,2003
2021-11-15,DE,35-59,2040
2021-11-16,DE,35-59,2130
2021-11-17,DE,35-59,2190
2021-11-18,DE,35-59,2276
2021-11-19,DE,35-59,2314
2021-11-20,DE,35-59,2378
2021-11-21,DE,35-59,2374
